game_id,condition,info_condition,risk_condition,matchup,round,num_players,pool_before_regen,pool_after_regen,sustainable_share,total_extraction,pool_after_extraction,pool_collapsed,model_1,extraction_1,belief_1,payoff_1,cumulative_1,raw_output_1,token_usage_1,response_time_1,temperature_1,model_2,extraction_2,belief_2,payoff_2,cumulative_2,raw_output_2,token_usage_2,response_time_2,temperature_2,prompt_version,timestamp
1,human_prior,full,deterministic,Claude Opus vs Human Prior (Abatayo & Lynham 2022),1,2,100,100,2,22,78,0,Claude Opus,10,0.45,10,10,"{""belief"": 0.45, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1972,0.6,Human Prior (Abatayo & Lynham 2022),12,0.58,12,12,"{""belief"": 0.58, ""extraction"": 12}","{""prompt"": 0, ""completion"": 0}",1670,0.6,v2.4,2026-06-08T12:58:54.038853
1,human_prior,full,deterministic,Claude Opus vs Human Prior (Abatayo & Lynham 2022),2,2,82,82,2,23,59,0,Claude Opus,12,0.6,12,22,"{""belief"": 0.60, ""extraction"": 12}","{""prompt"": 0, ""completion"": 0}",1580,0.6,Human Prior (Abatayo & Lynham 2022),11,0.55,11,23,"{""belief"": 0.55, ""extraction"": 11}","{""prompt"": 0, ""completion"": 0}",1353,0.6,v2.4,2026-06-08T12:58:56.973691
1,human_prior,full,deterministic,Claude Opus vs Human Prior (Abatayo & Lynham 2022),3,2,67,67,2,21,46,0,Claude Opus,10,0.65,10,32,"{""belief"": 0.65, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1835,0.6,Human Prior (Abatayo & Lynham 2022),11,0.6,11,34,"{""belief"": 0.60, ""extraction"": 11}","{""prompt"": 0, ""completion"": 0}",1226,0.6,v2.4,2026-06-08T12:59:00.036919
1,human_prior,full,deterministic,Claude Opus vs Human Prior (Abatayo & Lynham 2022),4,2,57,57,2,18,39,0,Claude Opus,8,0.65,8,40,"{""belief"": 0.65, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1681,0.6,Human Prior (Abatayo & Lynham 2022),10,0.55,10,44,"{""belief"": 0.55, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1742,0.6,v2.4,2026-06-08T12:59:03.462062
1,human_prior,full,deterministic,Claude Opus vs Human Prior (Abatayo & Lynham 2022),5,2,51,51,2,17,34,0,Claude Opus,8,0.7,8,48,"{""belief"": 0.70, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",6867,0.6,Human Prior (Abatayo & Lynham 2022),9,0.5,9,53,"{""belief"": 0.50, ""extraction"": 9}","{""prompt"": 0, ""completion"": 0}",1160,0.6,v2.4,2026-06-08T12:59:11.492184
1,human_prior,full,deterministic,Claude Opus vs Human Prior (Abatayo & Lynham 2022),6,2,47,47,2,16,31,0,Claude Opus,7,0.65,7,55,"{""belief"": 0.65, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",3332,0.6,Human Prior (Abatayo & Lynham 2022),9,0.5,9,62,"{""belief"": 0.50, ""extraction"": 9}","{""prompt"": 0, ""completion"": 0}",1639,0.6,v2.4,2026-06-08T12:59:16.464983
1,human_prior,full,deterministic,Claude Opus vs Human Prior (Abatayo & Lynham 2022),7,2,45,45,2,15,30,0,Claude Opus,7,0.65,7,62,"{""belief"": 0.65, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1231,0.6,Human Prior (Abatayo & Lynham 2022),8,0.45,8,70,"{""belief"": 0.45, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",4505,0.6,v2.4,2026-06-08T12:59:22.203081
1,human_prior,full,deterministic,Claude Opus vs Human Prior (Abatayo & Lynham 2022),8,2,44,44,2,16,28,0,Claude Opus,7,0.6,7,69,"{""belief"": 0.60, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1726,0.6,Human Prior (Abatayo & Lynham 2022),9,0.45,9,79,"{""belief"": 0.45, ""extraction"": 9}","{""prompt"": 0, ""completion"": 0}",1240,0.6,v2.4,2026-06-08T12:59:25.172219
1,human_prior,full,deterministic,Claude Opus vs Human Prior (Abatayo & Lynham 2022),9,2,42,42,2,17,25,0,Claude Opus,8,0.65,8,77,"{""belief"": 0.65, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1840,0.6,Human Prior (Abatayo & Lynham 2022),9,0.45,9,88,"{""belief"": 0.45, ""extraction"": 9}","{""prompt"": 0, ""completion"": 0}",1641,0.6,v2.4,2026-06-08T12:59:28.655655
1,human_prior,full,deterministic,Claude Opus vs Human Prior (Abatayo & Lynham 2022),10,2,40,40,2,18,22,0,Claude Opus,8,0.65,8,85,"{""belief"": 0.65, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1633,0.6,Human Prior (Abatayo & Lynham 2022),10,0.5,10,98,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",3586,0.6,v2.4,2026-06-08T12:59:33.877630
1,human_prior,full,deterministic,Claude Opus vs Human Prior (Abatayo & Lynham 2022),11,2,38,38,2,17,21,0,Claude Opus,8,0.7,8,93,"{""belief"": 0.70, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",2235,0.6,Human Prior (Abatayo & Lynham 2022),9,0.5,9,107,"{""belief"": 0.50, ""extraction"": 9}","{""prompt"": 0, ""completion"": 0}",1345,0.6,v2.4,2026-06-08T12:59:37.460618
1,human_prior,full,deterministic,Claude Opus vs Human Prior (Abatayo & Lynham 2022),12,2,37,37,2,17,20,0,Claude Opus,8,0.7,8,101,"{""belief"": 0.70, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1530,0.6,Human Prior (Abatayo & Lynham 2022),9,0.5,9,116,"{""belief"": 0.50, ""extraction"": 9}","{""prompt"": 0, ""completion"": 0}",1088,0.6,v2.4,2026-06-08T12:59:40.081915
1,human_prior,full,deterministic,Claude Opus vs Human Prior (Abatayo & Lynham 2022),13,2,36,36,2,18,18,0,Claude Opus,8,0.7,8,109,"{""belief"": 0.70, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1610,0.6,Human Prior (Abatayo & Lynham 2022),10,0.5,10,126,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1498,0.6,v2.4,2026-06-08T12:59:43.193266
1,human_prior,full,deterministic,Claude Opus vs Human Prior (Abatayo & Lynham 2022),14,2,34,34,2,18,16,0,Claude Opus,9,0.72,9,118,"{""belief"": 0.72, ""extraction"": 9}","{""prompt"": 0, ""completion"": 0}",1912,0.6,Human Prior (Abatayo & Lynham 2022),9,0.5,9,135,"{""belief"": 0.50, ""extraction"": 9}","{""prompt"": 0, ""completion"": 0}",1260,0.6,v2.4,2026-06-08T12:59:46.367921
1,human_prior,full,deterministic,Claude Opus vs Human Prior (Abatayo & Lynham 2022),15,2,33,33,2,19,14,0,Claude Opus,9,0.7,9,127,"{""belief"": 0.70, ""extraction"": 9}","{""prompt"": 0, ""completion"": 0}",2051,0.6,Human Prior (Abatayo & Lynham 2022),10,0.55,10,145,"{""belief"": 0.55, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",5693,0.6,v2.4,2026-06-08T12:59:54.113936
1,human_prior,full,deterministic,Claude Opus vs Human Prior (Abatayo & Lynham 2022),16,2,14,14,2,14,0,1,Claude Opus,7,0.75,0,127,"{""belief"": 0.75, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1978,0.6,Human Prior (Abatayo & Lynham 2022),7,0.55,0,145,"{""belief"": 0.55, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",2898,0.6,v2.4,2026-06-08T12:59:58.994338
2,human_prior,full,deterministic,Claude Sonnet vs Human Prior (Abatayo & Lynham 2022),1,2,100,100,2,23,77,0,Claude Sonnet,10,0.4,10,10,"{""belief"": 0.40, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",2216,0.6,Human Prior (Abatayo & Lynham 2022),13,0.58,13,13,"{""belief"": 0.58, ""extraction"": 13}","{""prompt"": 0, ""completion"": 0}",1434,0.6,v2.4,2026-06-08T13:00:02.649280
2,human_prior,full,deterministic,Claude Sonnet vs Human Prior (Abatayo & Lynham 2022),2,2,82,82,2,22,60,0,Claude Sonnet,10,0.55,10,20,"{""belief"": 0.55, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",2152,0.6,Human Prior (Abatayo & Lynham 2022),12,0.5,12,25,"{""belief"": 0.50, ""extraction"": 12}","{""prompt"": 0, ""completion"": 0}",1841,0.6,v2.4,2026-06-08T13:00:06.643970
2,human_prior,full,deterministic,Claude Sonnet vs Human Prior (Abatayo & Lynham 2022),3,2,68,68,2,20,48,0,Claude Sonnet,9,0.6,9,29,"{""belief"": 0.60, ""extraction"": 9}","{""prompt"": 0, ""completion"": 0}",3746,0.6,Human Prior (Abatayo & Lynham 2022),11,0.45,11,36,"{""belief"": 0.45, ""extraction"": 11}","{""prompt"": 0, ""completion"": 0}",2192,0.6,v2.4,2026-06-08T13:00:12.584209
