game_id,condition,info_condition,risk_condition,matchup,round,num_players,pool_before_regen,pool_after_regen,sustainable_share,total_extraction,pool_after_extraction,pool_collapsed,model_1,extraction_1,belief_1,payoff_1,cumulative_1,raw_output_1,token_usage_1,response_time_1,temperature_1,model_2,extraction_2,belief_2,payoff_2,cumulative_2,raw_output_2,token_usage_2,response_time_2,temperature_2,prompt_version,timestamp
1,human,full,probabilistic,Claude Opus vs GPT-4o,1,2,100,100,2,20,80,0,Claude Opus,10,0.45,10,10,"{""belief"": 0.45, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1283,0.6,GPT-4o,10,0.5,10,10,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",686,0.6,v2.4,2026-06-08T13:43:55.055551
1,human,full,probabilistic,Claude Opus vs GPT-4o,2,2,84,84,2,18,66,0,Claude Opus,8,0.35,8,18,"{""belief"": 0.35, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1538,0.6,GPT-4o,10,0.5,10,20,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",563,0.6,v2.4,2026-06-08T13:43:57.158900
1,human,full,probabilistic,Claude Opus vs GPT-4o,3,2,73,73,2,19,54,0,Claude Opus,10,0.5,10,28,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1760,0.6,GPT-4o,9,0.4,9,29,"{""belief"": 0.40, ""extraction"": 9}","{""prompt"": 0, ""completion"": 0}",534,0.6,v2.4,2026-06-08T13:43:59.453035
1,human,full,probabilistic,Claude Opus vs GPT-4o,4,2,16,63,2,16,0,1,Claude Opus,8,0.5,0,28,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",4937,0.6,GPT-4o,8,0.6,0,29,"{""belief"": 0.60, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1501,0.6,v2.4,2026-06-08T13:44:05.892435
2,human,full,probabilistic,Claude Opus vs Gemini 2.5 Flash,1,2,100,100,2,25,75,0,Claude Opus,10,0.45,10,10,"{""belief"": 0.45, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1160,0.6,Gemini 2.5 Flash,15,0.6,15,15,"{""belief"": 0.60, ""extraction"": 15}","{""prompt"": 0, ""completion"": 0}",5940,0.6,v2.4,2026-06-08T13:44:12.995119
2,human,full,probabilistic,Claude Opus vs Gemini 2.5 Flash,2,2,80,80,2,29,51,0,Claude Opus,14,0.7,14,24,"{""belief"": 0.70, ""extraction"": 14}","{""prompt"": 0, ""completion"": 0}",1531,0.6,Gemini 2.5 Flash,15,0.5,15,30,"{""belief"": 0.50, ""extraction"": 15}","{""prompt"": 0, ""completion"": 0}",616,0.6,v2.4,2026-06-08T13:44:15.144782
2,human,full,probabilistic,Claude Opus vs Gemini 2.5 Flash,3,2,61,61,2,30,31,0,Claude Opus,15,0.8,15,39,"{""belief"": 0.80, ""extraction"": 15}","{""prompt"": 0, ""completion"": 0}",1227,0.6,Gemini 2.5 Flash,15,0.7,15,45,"{""belief"": 0.70, ""extraction"": 15}","{""prompt"": 0, ""completion"": 0}",5456,0.6,v2.4,2026-06-08T13:44:21.829655
2,human,full,probabilistic,Claude Opus vs Gemini 2.5 Flash,4,2,45,45,2,25,20,0,Claude Opus,15,0.85,15,54,"{""belief"": 0.85, ""extraction"": 15}","{""prompt"": 0, ""completion"": 0}",1239,0.6,Gemini 2.5 Flash,10,0.8,10,55,"{""belief"": 0.80, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",575,0.6,v2.4,2026-06-08T13:44:23.646087
2,human,full,probabilistic,Claude Opus vs Gemini 2.5 Flash,5,2,22,36,2,22,0,1,Claude Opus,12,0.65,0,54,"{""belief"": 0.65, ""extraction"": 12}","{""prompt"": 0, ""completion"": 0}",1629,0.6,Gemini 2.5 Flash,10,0.9,0,55,"{""belief"": 0.90, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",518,0.6,v2.4,2026-06-08T13:44:25.796582
3,human,full,probabilistic,GPT-4o vs Gemini 2.5 Flash,1,2,100,100,2,25,75,0,GPT-4o,10,0.5,10,10,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",751,0.6,Gemini 2.5 Flash,15,0.65,15,15,"{""belief"": 0.65, ""extraction"": 15}","{""prompt"": 0, ""completion"": 0}",5898,0.6,v2.4,2026-06-08T13:44:32.452753
3,human,full,probabilistic,GPT-4o vs Gemini 2.5 Flash,2,2,80,80,2,22,58,0,GPT-4o,10,0.7,10,20,"{""belief"": 0.70, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",715,0.6,Gemini 2.5 Flash,12,0.55,12,27,"{""belief"": 0.55, ""extraction"": 12}","{""prompt"": 0, ""completion"": 0}",510,0.6,v2.4,2026-06-08T13:44:33.681358
3,human,full,probabilistic,GPT-4o vs Gemini 2.5 Flash,3,2,66,66,2,19,47,0,GPT-4o,9,0.6,9,29,"{""belief"": 0.60, ""extraction"": 9}","{""prompt"": 0, ""completion"": 0}",1635,0.6,Gemini 2.5 Flash,10,0.4,10,37,"{""belief"": 0.40, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",514,0.6,v2.4,2026-06-08T13:44:35.833505
3,human,full,probabilistic,GPT-4o vs Gemini 2.5 Flash,4,2,58,58,2,18,40,0,GPT-4o,9,0.65,9,38,"{""belief"": 0.65, ""extraction"": 9}","{""prompt"": 0, ""completion"": 0}",3214,0.6,Gemini 2.5 Flash,9,0.35,9,46,"{""belief"": 0.35, ""extraction"": 9}","{""prompt"": 0, ""completion"": 0}",983,0.6,v2.4,2026-06-08T13:44:40.033116
3,human,full,probabilistic,GPT-4o vs Gemini 2.5 Flash,5,2,52,52,2,17,35,0,GPT-4o,9,0.5,9,47,"{""belief"": 0.50, ""extraction"": 9}","{""prompt"": 0, ""completion"": 0}",2759,0.6,Gemini 2.5 Flash,8,0.3,8,54,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",514,0.6,v2.4,2026-06-08T13:44:43.309458
3,human,full,probabilistic,GPT-4o vs Gemini 2.5 Flash,6,2,48,48,2,17,31,0,GPT-4o,9,0.4,9,56,"{""belief"": 0.40, ""extraction"": 9}","{""prompt"": 0, ""completion"": 0}",916,0.6,Gemini 2.5 Flash,8,0.25,8,62,"{""belief"": 0.25, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",717,0.6,v2.4,2026-06-08T13:44:44.945553
3,human,full,probabilistic,GPT-4o vs Gemini 2.5 Flash,7,2,45,45,2,16,29,0,GPT-4o,9,0.3,9,65,"{""belief"": 0.30, ""extraction"": 9}","{""prompt"": 0, ""completion"": 0}",1224,0.6,Gemini 2.5 Flash,7,0.2,7,69,"{""belief"": 0.20, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",515,0.6,v2.4,2026-06-08T13:44:46.688012
3,human,full,probabilistic,GPT-4o vs Gemini 2.5 Flash,8,2,43,43,2,15,28,0,GPT-4o,8,0.25,8,73,"{""belief"": 0.25, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",713,0.6,Gemini 2.5 Flash,7,0.15,7,76,"{""belief"": 0.15, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",460,0.6,v2.4,2026-06-08T13:44:47.864442
3,human,full,probabilistic,GPT-4o vs Gemini 2.5 Flash,9,2,42,42,2,15,27,0,GPT-4o,8,0.2,8,81,"{""belief"": 0.20, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",661,0.6,Gemini 2.5 Flash,7,0.1,7,83,"{""belief"": 0.10, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",514,0.6,v2.4,2026-06-08T13:44:49.042204
3,human,full,probabilistic,GPT-4o vs Gemini 2.5 Flash,10,2,42,42,2,15,27,0,GPT-4o,8,0.2,8,89,"{""belief"": 0.20, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1740,0.6,Gemini 2.5 Flash,7,0.05,7,90,"{""belief"": 0.05, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",613,0.6,v2.4,2026-06-08T13:44:51.397466
3,human,full,probabilistic,GPT-4o vs Gemini 2.5 Flash,11,2,42,42,2,15,27,0,GPT-4o,8,0.2,8,97,"{""belief"": 0.20, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1839,0.6,Gemini 2.5 Flash,7,0.05,7,97,"{""belief"": 0.05, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",512,0.6,v2.4,2026-06-08T13:44:53.751666
3,human,full,probabilistic,GPT-4o vs Gemini 2.5 Flash,12,2,42,42,2,15,27,0,GPT-4o,8,0.2,8,105,"{""belief"": 0.20, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1734,0.6,Gemini 2.5 Flash,7,0.05,7,104,"{""belief"": 0.05, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",965,0.6,v2.4,2026-06-08T13:44:56.453674
3,human,full,probabilistic,GPT-4o vs Gemini 2.5 Flash,13,2,42,42,2,15,27,0,GPT-4o,8,0.2,8,113,"{""belief"": 0.20, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",777,0.6,Gemini 2.5 Flash,7,0.05,7,111,"{""belief"": 0.05, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",614,0.6,v2.4,2026-06-08T13:44:57.847766
3,human,full,probabilistic,GPT-4o vs Gemini 2.5 Flash,14,2,42,42,2,15,27,0,GPT-4o,8,0.2,8,121,"{""belief"": 0.20, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",711,0.6,Gemini 2.5 Flash,7,0.05,7,118,"{""belief"": 0.05, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",483,0.6,v2.4,2026-06-08T13:44:59.045806
3,human,full,probabilistic,GPT-4o vs Gemini 2.5 Flash,15,2,42,42,2,15,27,0,GPT-4o,8,0.2,8,129,"{""belief"": 0.20, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",848,0.6,Gemini 2.5 Flash,7,0.05,7,125,"{""belief"": 0.05, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",482,0.6,v2.4,2026-06-08T13:45:00.377317
3,human,full,probabilistic,GPT-4o vs Gemini 2.5 Flash,16,2,42,42,2,15,27,0,GPT-4o,8,0.2,8,137,"{""belief"": 0.20, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",743,0.6,Gemini 2.5 Flash,7,0.05,7,132,"{""belief"": 0.05, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",717,0.6,v2.4,2026-06-08T13:45:01.840033
3,human,full,probabilistic,GPT-4o vs Gemini 2.5 Flash,17,2,42,42,2,15,27,0,GPT-4o,8,0.2,8,145,"{""belief"": 0.20, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",715,0.6,Gemini 2.5 Flash,7,0.05,7,139,"{""belief"": 0.05, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",615,0.6,v2.4,2026-06-08T13:45:03.172226
3,human,full,probabilistic,GPT-4o vs Gemini 2.5 Flash,18,2,42,42,2,15,27,0,GPT-4o,8,0.2,8,153,"{""belief"": 0.20, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",714,0.6,Gemini 2.5 Flash,7,0.05,7,146,"{""belief"": 0.05, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",513,0.6,v2.4,2026-06-08T13:45:04.401729
3,human,full,probabilistic,GPT-4o vs Gemini 2.5 Flash,19,2,42,42,2,15,27,0,GPT-4o,8,0.2,8,161,"{""belief"": 0.20, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",3463,0.6,Gemini 2.5 Flash,7,0.05,7,153,"{""belief"": 0.05, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1552,0.6,v2.4,2026-06-08T13:45:09.419632
3,human,full,probabilistic,GPT-4o vs Gemini 2.5 Flash,20,2,42,42,2,15,27,0,GPT-4o,8,0.2,8,169,"{""belief"": 0.20, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",3377,0.6,Gemini 2.5 Flash,7,0.05,7,160,"{""belief"": 0.05, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",563,0.6,v2.4,2026-06-08T13:45:13.362214
4,human,full,probabilistic,Claude Opus vs Claude Sonnet,1,2,100,100,2,20,80,0,Claude Opus,10,0.45,10,10,"{""belief"": 0.45, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1791,0.6,Claude Sonnet,10,0.4,10,10,"{""belief"": 0.40, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1740,0.6,v2.4,2026-06-08T13:45:16.895344
4,human,full,probabilistic,Claude Opus vs Claude Sonnet,2,2,84,84,2,18,66,0,Claude Opus,8,0.35,8,18,"{""belief"": 0.35, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1532,0.6,Claude Sonnet,10,0.35,10,20,"{""belief"": 0.35, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1328,0.6,v2.4,2026-06-08T13:45:19.758193
4,human,full,probabilistic,Claude Opus vs Claude Sonnet,3,2,73,73,2,18,55,0,Claude Opus,10,0.5,10,28,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1435,0.6,Claude Sonnet,8,0.3,8,28,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1433,0.6,v2.4,2026-06-08T13:45:22.628649
4,human,full,probabilistic,Claude Opus vs Claude Sonnet,4,2,64,64,2,16,48,0,Claude Opus,8,0.45,8,36,"{""belief"": 0.45, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1944,0.6,Claude Sonnet,8,0.45,8,36,"{""belief"": 0.45, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1331,0.6,v2.4,2026-06-08T13:45:25.905655
4,human,full,probabilistic,Claude Opus vs Claude Sonnet,5,2,58,58,2,14,44,0,Claude Opus,7,0.4,7,43,"{""belief"": 0.40, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1942,0.6,Claude Sonnet,7,0.35,7,43,"{""belief"": 0.35, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1538,0.6,v2.4,2026-06-08T13:45:29.389460
4,human,full,probabilistic,Claude Opus vs Claude Sonnet,6,2,55,55,2,14,41,0,Claude Opus,7,0.35,7,50,"{""belief"": 0.35, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1944,0.6,Claude Sonnet,7,0.3,7,50,"{""belief"": 0.30, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1504,0.6,v2.4,2026-06-08T13:45:32.839824
4,human,full,probabilistic,Claude Opus vs Claude Sonnet,7,2,53,53,2,13,40,0,Claude Opus,7,0.3,7,57,"{""belief"": 0.30, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1866,0.6,Claude Sonnet,6,0.3,6,56,"{""belief"": 0.30, ""extraction"": 6}","{""prompt"": 0, ""completion"": 0}",1232,0.6,v2.4,2026-06-08T13:45:35.941117
4,human,full,probabilistic,Claude Opus vs Claude Sonnet,8,2,52,52,2,14,38,0,Claude Opus,7,0.25,7,64,"{""belief"": 0.25, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1737,0.6,Claude Sonnet,7,0.35,7,63,"{""belief"": 0.35, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1434,0.6,v2.4,2026-06-08T13:45:39.114998
4,human,full,probabilistic,Claude Opus vs Claude Sonnet,9,2,50,50,2,13,37,0,Claude Opus,7,0.25,7,71,"{""belief"": 0.25, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1371,0.6,Claude Sonnet,6,0.35,6,69,"{""belief"": 0.35, ""extraction"": 6}","{""prompt"": 0, ""completion"": 0}",1391,0.6,v2.4,2026-06-08T13:45:41.880300
4,human,full,probabilistic,Claude Opus vs Claude Sonnet,10,2,50,50,2,14,36,0,Claude Opus,7,0.2,7,78,"{""belief"": 0.20, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1839,0.6,Claude Sonnet,7,0.4,7,76,"{""belief"": 0.40, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1336,0.6,v2.4,2026-06-08T13:45:45.057979
