game_id,condition,info_condition,risk_condition,matchup,round,num_players,pool_before_regen,pool_after_regen,sustainable_share,total_extraction,pool_after_extraction,pool_collapsed,model_1,extraction_1,belief_1,payoff_1,cumulative_1,raw_output_1,token_usage_1,response_time_1,temperature_1,model_2,extraction_2,belief_2,payoff_2,cumulative_2,raw_output_2,token_usage_2,response_time_2,temperature_2,prompt_version,timestamp
1,human,full,deterministic,Claude Opus vs GPT-4o,1,2,100,100,2,20,80,0,Claude Opus,10,0.45,10,10,"{""belief"": 0.45, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1270,0.6,GPT-4o,10,0.5,10,10,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1080,0.6,v2.4,2026-06-08T12:31:08.657664
1,human,full,deterministic,Claude Opus vs GPT-4o,2,2,84,84,2,18,66,0,Claude Opus,8,0.4,8,18,"{""belief"": 0.40, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",2071,0.6,GPT-4o,10,0.5,10,20,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",626,0.6,v2.4,2026-06-08T12:31:11.356684
1,human,full,deterministic,Claude Opus vs GPT-4o,3,2,73,73,2,19,54,0,Claude Opus,10,0.55,10,28,"{""belief"": 0.55, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1630,0.6,GPT-4o,9,0.4,9,29,"{""belief"": 0.40, ""extraction"": 9}","{""prompt"": 0, ""completion"": 0}",818,0.6,v2.4,2026-06-08T12:31:13.806053
1,human,full,deterministic,Claude Opus vs GPT-4o,4,2,63,63,2,16,47,0,Claude Opus,8,0.55,8,36,"{""belief"": 0.55, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1944,0.6,GPT-4o,8,0.6,8,37,"{""belief"": 0.60, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",739,0.6,v2.4,2026-06-08T12:31:16.491500
1,human,full,deterministic,Claude Opus vs GPT-4o,5,2,58,58,2,15,43,0,Claude Opus,7,0.5,7,43,"{""belief"": 0.50, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1979,0.6,GPT-4o,8,0.5,8,45,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",580,0.6,v2.4,2026-06-08T12:31:19.052285
1,human,full,deterministic,Claude Opus vs GPT-4o,6,2,54,54,2,15,39,0,Claude Opus,7,0.5,7,50,"{""belief"": 0.50, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",3068,0.6,GPT-4o,8,0.4,8,53,"{""belief"": 0.40, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",583,0.6,v2.4,2026-06-08T12:31:22.706456
1,human,full,deterministic,Claude Opus vs GPT-4o,7,2,51,51,2,14,37,0,Claude Opus,6,0.5,6,56,"{""belief"": 0.50, ""extraction"": 6}","{""prompt"": 0, ""completion"": 0}",1029,0.6,GPT-4o,8,0.4,8,61,"{""belief"": 0.40, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",731,0.6,v2.4,2026-06-08T12:31:24.469449
1,human,full,deterministic,Claude Opus vs GPT-4o,8,2,50,50,2,16,34,0,Claude Opus,8,0.6,8,64,"{""belief"": 0.60, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",2032,0.6,GPT-4o,8,0.3,8,69,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",706,0.6,v2.4,2026-06-08T12:31:27.210747
1,human,full,deterministic,Claude Opus vs GPT-4o,9,2,47,47,2,16,31,0,Claude Opus,8,0.55,8,72,"{""belief"": 0.55, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1748,0.6,GPT-4o,8,0.3,8,77,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",685,0.6,v2.4,2026-06-08T12:31:29.646167
1,human,full,deterministic,Claude Opus vs GPT-4o,10,2,45,45,2,16,29,0,Claude Opus,8,0.55,8,80,"{""belief"": 0.55, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1975,0.6,GPT-4o,8,0.3,8,85,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",718,0.6,v2.4,2026-06-08T12:31:32.341020
1,human,full,deterministic,Claude Opus vs GPT-4o,11,2,43,43,2,16,27,0,Claude Opus,8,0.55,8,88,"{""belief"": 0.55, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",3581,0.6,GPT-4o,8,0.3,8,93,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",717,0.6,v2.4,2026-06-08T12:31:36.641431
1,human,full,deterministic,Claude Opus vs GPT-4o,12,2,42,42,2,16,26,0,Claude Opus,8,0.55,8,96,"{""belief"": 0.55, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1533,0.6,GPT-4o,8,0.3,8,101,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",717,0.6,v2.4,2026-06-08T12:31:38.894292
1,human,full,deterministic,Claude Opus vs GPT-4o,13,2,41,41,2,16,25,0,Claude Opus,8,0.5,8,104,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1328,0.6,GPT-4o,8,0.3,8,109,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",715,0.6,v2.4,2026-06-08T12:31:40.940119
1,human,full,deterministic,Claude Opus vs GPT-4o,14,2,40,40,2,16,24,0,Claude Opus,8,0.5,8,112,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",2149,0.6,GPT-4o,8,0.3,8,117,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",4111,0.6,v2.4,2026-06-08T12:31:47.203559
1,human,full,deterministic,Claude Opus vs GPT-4o,15,2,39,39,2,16,23,0,Claude Opus,8,0.5,8,120,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1739,0.6,GPT-4o,8,0.3,8,125,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",572,0.6,v2.4,2026-06-08T12:31:49.518639
1,human,full,deterministic,Claude Opus vs GPT-4o,16,2,38,38,2,16,22,0,Claude Opus,8,0.5,8,128,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1865,0.6,GPT-4o,8,0.3,8,133,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",670,0.6,v2.4,2026-06-08T12:31:52.057176
1,human,full,deterministic,Claude Opus vs GPT-4o,17,2,38,38,2,16,22,0,Claude Opus,8,0.5,8,136,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",2194,0.6,GPT-4o,8,0.3,8,141,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",788,0.6,v2.4,2026-06-08T12:31:55.043047
1,human,full,deterministic,Claude Opus vs GPT-4o,18,2,38,38,2,16,22,0,Claude Opus,8,0.5,8,144,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",2690,0.6,GPT-4o,8,0.3,8,149,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1127,0.6,v2.4,2026-06-08T12:31:58.862582
