game_id,condition,matchup,round,model_a,action_a,belief_a,payoff_a,cumulative_a,raw_output_a,token_usage_a,response_time_a,temperature_a,prompt_version,model_b,action_b,belief_b,payoff_b,cumulative_b,raw_output_b,token_usage_b,response_time_b,temperature_b,timestamp
1,AI-AI,Claude Opus vs GPT-4o,1,Claude Opus,C,0.55,3,3,"{""belief"": 0.55, ""action"": ""COOPERATE""}","{""prompt"": 0, ""completion"": 0}",1916.0,0.7,v3.0,GPT-4o,C,0.5,3,3,"{""belief"": 0.50, ""action"": ""COOPERATE""}","{""prompt"": 0, ""completion"": 0}",1722.0,0.7,2026-04-22T10:22:50.524833
1,AI-AI,Claude Opus vs GPT-4o,2,Claude Opus,C,0.75,3,6,"{""belief"": 0.75, ""action"": ""COOPERATE""}","{""prompt"": 0, ""completion"": 0}",1468.2,0.7,v3.0,GPT-4o,C,0.8,3,6,"{""belief"": 0.80, ""action"": ""COOPERATE""}","{""prompt"": 0, ""completion"": 0}",2042.6,0.7,2026-04-22T10:22:54.045727
2,AI-AI,Claude Opus vs Gemini 1.5 Pro,1,Claude Opus,C,0.55,0,0,"{""belief"": 0.55, ""action"": ""COOPERATE""}","{""prompt"": 0, ""completion"": 0}",883.0,0.7,v3.0,Gemini 1.5 Pro,D,0.5,5,5,,{},195.2,0.7,2026-04-22T10:22:55.150625
2,AI-AI,Claude Opus vs Gemini 1.5 Pro,2,Claude Opus,D,0.3,1,1,"{""belief"": 0.30, ""action"": ""DEFECT""}","{""prompt"": 0, ""completion"": 0}",1890.6,0.7,v3.0,Gemini 1.5 Pro,D,0.5,1,6,,{},84.5,0.7,2026-04-22T10:22:57.130742
3,AI-AI,GPT-4o vs Gemini 1.5 Pro,1,GPT-4o,C,0.5,0,0,"{""belief"": 0.50, ""action"": ""COOPERATE""}","{""prompt"": 0, ""completion"": 0}",1254.6,0.7,v3.0,Gemini 1.5 Pro,D,0.5,5,5,,{},90.7,0.7,2026-04-22T10:22:58.488793
3,AI-AI,GPT-4o vs Gemini 1.5 Pro,2,GPT-4o,D,0.3,1,1,"{""belief"": 0.30, ""action"": ""DEFECT""}","{""prompt"": 0, ""completion"": 0}",1891.1,0.7,v3.0,Gemini 1.5 Pro,D,0.5,1,6,,{},84.0,0.7,2026-04-22T10:23:00.472628
4,AI-AI,Claude Opus vs Claude Sonnet,1,Claude Opus,C,0.55,3,3,"{""belief"": 0.55, ""action"": ""COOPERATE""}","{""prompt"": 0, ""completion"": 0}",996.6,0.7,v3.0,Claude Sonnet,C,0.5,3,3,"{""belief"": 0.50, ""action"": ""COOPERATE""}","{""prompt"": 0, ""completion"": 0}",1293.7,0.7,2026-04-22T10:23:02.771485
4,AI-AI,Claude Opus vs Claude Sonnet,2,Claude Opus,C,0.75,3,6,"{""belief"": 0.75, ""action"": ""COOPERATE""}","{""prompt"": 0, ""completion"": 0}",2117.0,0.7,v3.0,Claude Sonnet,C,0.75,3,6,"{""belief"": 0.75, ""action"": ""COOPERATE""}","{""prompt"": 0, ""completion"": 0}",939.9,0.7,2026-04-22T10:23:05.834996
5,AI-AI,GPT-4o vs GPT-4o-mini,1,GPT-4o,C,0.5,3,3,"{""belief"": 0.50, ""action"": ""COOPERATE""}","{""prompt"": 0, ""completion"": 0}",1162.6,0.7,v3.0,GPT-4o-mini,C,0.5,3,3,"{""belief"": 0.5, ""action"": ""COOPERATE""}","{""prompt"": 0, ""completion"": 0}",784.9,0.7,2026-04-22T10:23:07.791877
5,AI-AI,GPT-4o vs GPT-4o-mini,2,GPT-4o,C,0.8,3,6,"{""belief"": 0.80, ""action"": ""COOPERATE""}","{""prompt"": 0, ""completion"": 0}",983.0,0.7,v3.0,GPT-4o-mini,C,0.6,3,6,"{""belief"": 0.6, ""action"": ""COOPERATE""}","{""prompt"": 0, ""completion"": 0}",1345.3,0.7,2026-04-22T10:23:10.120129
6,AI-AI,Gemini 1.5 Pro vs Gemini 1.5 Flash,1,Gemini 1.5 Pro,D,0.5,1,1,,{},203.4,0.7,v3.0,Gemini 1.5 Flash,D,0.5,1,1,,{},148.0,0.7,2026-04-22T10:23:10.481389
6,AI-AI,Gemini 1.5 Pro vs Gemini 1.5 Flash,2,Gemini 1.5 Pro,D,0.5,1,2,,{},80.3,0.7,v3.0,Gemini 1.5 Flash,D,0.5,1,2,,{},74.5,0.7,2026-04-22T10:23:10.644524
