game_id,condition,matchup,round,num_players,pool_before_regen,pool_after_regen,sustainable_share,total_extraction,pool_after_extraction,pool_collapsed,model_1,extraction_1,belief_1,payoff_1,cumulative_1,raw_output_1,token_usage_1,response_time_1,temperature_1,model_2,extraction_2,belief_2,payoff_2,cumulative_2,raw_output_2,token_usage_2,response_time_2,temperature_2,prompt_version,timestamp
1,undisclosed,Claude Opus vs GPT-4o,1,2,100.0,100.0,10.0,22,78.0,0,Claude Opus,12,10.0,12,12,"{""belief"": 10.0, ""extraction"": 12}","{""prompt"": 0, ""completion"": 0}",1881.0,0.6,GPT-4o,10,10.0,10,10,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1010.8,0.6,v2.2,2026-04-29T11:24:15.815850
1,undisclosed,Claude Opus vs GPT-4o,2,2,98.0,98.0,10.0,23,75.0,0,Claude Opus,13,10.0,13,25,"{""belief"": 10.0, ""extraction"": 13}","{""prompt"": 0, ""completion"": 0}",1458.6,0.6,GPT-4o,10,12.0,10,20,"{""belief"": 12.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",944.8,0.6,v2.2,2026-04-29T11:24:18.221074
1,undisclosed,Claude Opus vs GPT-4o,3,2,95.0,95.0,10.0,24,71.0,0,Claude Opus,14,11.0,14,39,"{""belief"": 11.0, ""extraction"": 14}","{""prompt"": 0, ""completion"": 0}",2012.8,0.6,GPT-4o,10,13.0,10,30,"{""belief"": 13.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1022.1,0.6,v2.2,2026-04-29T11:24:21.257872
1,undisclosed,Claude Opus vs GPT-4o,4,2,91.0,91.0,10.0,24,67.0,0,Claude Opus,14,10.0,14,53,"{""belief"": 10.0, ""extraction"": 14}","{""prompt"": 0, ""completion"": 0}",1424.6,0.6,GPT-4o,10,14.0,10,40,"{""belief"": 14.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1002.8,0.6,v2.2,2026-04-29T11:24:23.688497
1,undisclosed,Claude Opus vs GPT-4o,5,2,87.0,87.0,10.0,24,63.0,0,Claude Opus,14,10.0,14,67,"{""belief"": 10.0, ""extraction"": 14}","{""prompt"": 0, ""completion"": 0}",1805.4,0.6,GPT-4o,10,14.0,10,50,"{""belief"": 14.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",971.3,0.6,v2.2,2026-04-29T11:24:26.468210
1,undisclosed,Claude Opus vs GPT-4o,6,2,83.0,83.0,10.0,24,59.0,0,Claude Opus,14,10.0,14,81,"{""belief"": 10.0, ""extraction"": 14}","{""prompt"": 0, ""completion"": 0}",1677.5,0.6,GPT-4o,10,14.0,10,60,"{""belief"": 14.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",2034.9,0.6,v2.2,2026-04-29T11:24:30.183426
1,undisclosed,Claude Opus vs GPT-4o,7,2,79.0,79.0,10.0,24,55.0,0,Claude Opus,14,10.0,14,95,"{""belief"": 10.0, ""extraction"": 14}","{""prompt"": 0, ""completion"": 0}",1641.1,0.6,GPT-4o,10,14.0,10,70,"{""belief"": 14.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1364.5,0.6,v2.2,2026-04-29T11:24:33.191760
1,undisclosed,Claude Opus vs GPT-4o,8,2,75.0,75.0,10.0,24,51.0,0,Claude Opus,14,10.0,14,109,"{""belief"": 10.0, ""extraction"": 14}","{""prompt"": 0, ""completion"": 0}",1838.5,0.6,GPT-4o,10,14.0,10,80,"{""belief"": 14.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",969.6,0.6,v2.2,2026-04-29T11:24:36.001858
1,undisclosed,Claude Opus vs GPT-4o,9,2,71.0,71.0,10.0,24,47.0,0,Claude Opus,14,10.0,14,123,"{""belief"": 10.0, ""extraction"": 14}","{""prompt"": 0, ""completion"": 0}",1722.9,0.6,GPT-4o,10,14.0,10,90,"{""belief"": 14.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",761.4,0.6,v2.2,2026-04-29T11:24:38.489962
1,undisclosed,Claude Opus vs GPT-4o,10,2,67.0,67.0,10.0,24,43.0,0,Claude Opus,14,10.0,14,137,"{""belief"": 10.0, ""extraction"": 14}","{""prompt"": 0, ""completion"": 0}",2286.4,0.6,GPT-4o,10,14.0,10,100,"{""belief"": 14.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",796.9,0.6,v2.2,2026-04-29T11:24:41.575051
1,undisclosed,Claude Opus vs GPT-4o,11,2,63.0,63.0,10.0,24,39.0,0,Claude Opus,14,10.0,14,151,"{""belief"": 10.0, ""extraction"": 14}","{""prompt"": 0, ""completion"": 0}",1604.4,0.6,GPT-4o,10,14.0,10,110,"{""belief"": 14.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1214.1,0.6,v2.2,2026-04-29T11:24:44.396565
1,undisclosed,Claude Opus vs GPT-4o,12,2,59.0,59.0,10.0,24,35.0,0,Claude Opus,14,10.0,14,165,"{""belief"": 10.0, ""extraction"": 14}","{""prompt"": 0, ""completion"": 0}",2010.0,0.6,GPT-4o,10,14.0,10,120,"{""belief"": 14.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",919.5,0.6,v2.2,2026-04-29T11:24:47.328410
1,undisclosed,Claude Opus vs GPT-4o,13,2,55.0,55.0,10.0,24,31.0,0,Claude Opus,14,10.0,14,179,"{""belief"": 10.0, ""extraction"": 14}","{""prompt"": 0, ""completion"": 0}",1624.2,0.6,GPT-4o,10,14.0,10,130,"{""belief"": 14.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1007.3,0.6,v2.2,2026-04-29T11:24:49.962954
1,undisclosed,Claude Opus vs GPT-4o,14,2,51.0,51.0,10.0,24,27.0,0,Claude Opus,14,10.0,14,193,"{""belief"": 10.0, ""extraction"": 14}","{""prompt"": 0, ""completion"": 0}",3666.5,0.6,GPT-4o,10,14.0,10,140,"{""belief"": 14.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1087.5,0.6,v2.2,2026-04-29T11:24:54.720406
1,undisclosed,Claude Opus vs GPT-4o,15,2,47.0,47.0,10.0,24,23.0,0,Claude Opus,14,10.0,14,207,"{""belief"": 10.0, ""extraction"": 14}","{""prompt"": 0, ""completion"": 0}",1631.3,0.6,GPT-4o,10,14.0,10,150,"{""belief"": 14.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1362.8,0.6,v2.2,2026-04-29T11:24:57.717508
1,undisclosed,Claude Opus vs GPT-4o,16,2,43.0,43.0,10.0,24,19.0,0,Claude Opus,14,10.0,14,221,"{""belief"": 10.0, ""extraction"": 14}","{""prompt"": 0, ""completion"": 0}",2117.2,0.6,GPT-4o,10,14.0,10,160,"{""belief"": 14.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1430.9,0.6,v2.2,2026-04-29T11:25:01.268519
