game_id,condition,matchup,round,num_players,pool_before_regen,pool_after_regen,sustainable_share,total_extraction,pool_after_extraction,pool_collapsed,model_1,extraction_1,belief_1,payoff_1,cumulative_1,raw_output_1,token_usage_1,response_time_1,temperature_1,model_2,extraction_2,belief_2,payoff_2,cumulative_2,raw_output_2,token_usage_2,response_time_2,temperature_2,prompt_version,timestamp
1,human,Claude Opus vs GPT-4o,1,2,100.0,100.0,5.0,20,80.0,0,Claude Opus,10,0.45,10,10,"{""belief"": 0.45, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1805.2,0.6,GPT-4o,10,0.5,10,10,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1327.3,0.6,v2.3,2026-06-03T07:55:58.439672
1,human,Claude Opus vs GPT-4o,2,2,86.0,86.0,5.0,19,67.0,0,Claude Opus,9,0.35,9,19,"{""belief"": 0.35, ""extraction"": 9}","{""prompt"": 0, ""completion"": 0}",1687.0,0.6,GPT-4o,10,0.5,10,20,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",782.4,0.6,v2.3,2026-06-03T07:56:00.910311
1,human,Claude Opus vs GPT-4o,3,2,76.0,76.0,5.0,19,57.0,0,Claude Opus,9,0.45,9,28,"{""belief"": 0.45, ""extraction"": 9}","{""prompt"": 0, ""completion"": 0}",1854.1,0.6,GPT-4o,10,0.4,10,30,"{""belief"": 0.40, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",5412.9,0.6,v2.3,2026-06-03T07:56:08.179892
1,human,Claude Opus vs GPT-4o,4,2,67.0,67.0,5.0,18,49.0,0,Claude Opus,8,0.55,8,36,"{""belief"": 0.55, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1829.6,0.6,GPT-4o,10,0.4,10,40,"{""belief"": 0.40, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",482.9,0.6,v2.3,2026-06-03T07:56:10.494855
1,human,Claude Opus vs GPT-4o,5,2,59.0,59.0,5.0,20,39.0,0,Claude Opus,10,0.65,10,46,"{""belief"": 0.65, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1677.0,0.6,GPT-4o,10,0.3,10,50,"{""belief"": 0.30, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",515.3,0.6,v2.3,2026-06-03T07:56:12.689135
1,human,Claude Opus vs GPT-4o,6,2,49.0,49.0,5.0,19,30.0,0,Claude Opus,10,0.7,10,56,"{""belief"": 0.70, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1685.2,0.6,GPT-4o,9,0.5,9,59,"{""belief"": 0.50, ""extraction"": 9}","{""prompt"": 0, ""completion"": 0}",692.2,0.6,v2.3,2026-06-03T07:56:15.069151
1,human,Claude Opus vs GPT-4o,7,2,38.0,38.0,5.0,17,21.0,0,Claude Opus,9,0.7,9,65,"{""belief"": 0.70, ""extraction"": 9}","{""prompt"": 0, ""completion"": 0}",2121.9,0.6,GPT-4o,8,0.6,8,67,"{""belief"": 0.60, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",508.6,0.6,v2.3,2026-06-03T07:56:17.701251
1,human,Claude Opus vs GPT-4o,8,2,28.0,28.0,5.0,14,14.0,0,Claude Opus,7,0.6,7,72,"{""belief"": 0.60, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1708.4,0.6,GPT-4o,7,0.7,7,74,"{""belief"": 0.70, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",565.0,0.6,v2.3,2026-06-03T07:56:19.977783
1,human,Claude Opus vs GPT-4o,9,2,19.0,19.0,5.0,11,8.0,0,Claude Opus,5,0.55,5,77,"{""belief"": 0.55, ""extraction"": 5}","{""prompt"": 0, ""completion"": 0}",1200.5,0.6,GPT-4o,6,0.7,6,80,"{""belief"": 0.70, ""extraction"": 6}","{""prompt"": 0, ""completion"": 0}",1115.1,0.6,v2.3,2026-06-03T07:56:22.298671
1,human,Claude Opus vs GPT-4o,10,2,11.0,11.0,5.0,9,2.0,0,Claude Opus,4,0.55,4,81,"{""belief"": 0.55, ""extraction"": 4}","{""prompt"": 0, ""completion"": 0}",1440.6,0.6,GPT-4o,5,0.6,5,85,"{""belief"": 0.60, ""extraction"": 5}","{""prompt"": 0, ""completion"": 0}",588.5,0.6,v2.3,2026-06-03T07:56:24.329455
1,human,Claude Opus vs GPT-4o,11,2,3.0,3.0,5.0,3,0.0,1,Claude Opus,2,0.6,0,81,"{""belief"": 0.60, ""extraction"": 2}","{""prompt"": 0, ""completion"": 0}",2045.2,0.6,GPT-4o,1,0.7,0,85,"{""belief"": 0.70, ""extraction"": 1}","{""prompt"": 0, ""completion"": 0}",644.3,0.6,v2.3,2026-06-03T07:56:27.020469
2,human,Claude Opus vs Gemini 2.5 Flash,1,2,100.0,100.0,5.0,22,78.0,0,Claude Opus,10,0.45,10,10,"{""belief"": 0.45, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1939.8,0.6,Gemini 2.5 Flash,12,0.65,12,12,"{""belief"": 0.65, ""extraction"": 12}","{""prompt"": 0, ""completion"": 0}",6557.2,0.6,v2.3,2026-06-03T07:56:35.522721
2,human,Claude Opus vs Gemini 2.5 Flash,2,2,85.0,85.0,5.0,22,63.0,0,Claude Opus,12,0.6,12,22,"{""belief"": 0.60, ""extraction"": 12}","{""prompt"": 0, ""completion"": 0}",1735.2,0.6,Gemini 2.5 Flash,10,0.55,10,22,"{""belief"": 0.55, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",586.4,0.6,v2.3,2026-06-03T07:56:37.846929
2,human,Claude Opus vs Gemini 2.5 Flash,3,2,72.0,72.0,5.0,20,52.0,0,Claude Opus,10,0.55,10,32,"{""belief"": 0.55, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1767.0,0.6,Gemini 2.5 Flash,10,0.5,10,32,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",615.8,0.6,v2.3,2026-06-03T07:56:40.232436
2,human,Claude Opus vs Gemini 2.5 Flash,4,2,62.0,62.0,5.0,18,44.0,0,Claude Opus,8,0.5,8,40,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1629.3,0.6,Gemini 2.5 Flash,10,0.45,10,42,"{""belief"": 0.45, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",523.3,0.6,v2.3,2026-06-03T07:56:42.387728
2,human,Claude Opus vs Gemini 2.5 Flash,5,2,54.0,54.0,5.0,18,36.0,0,Claude Opus,8,0.55,8,48,"{""belief"": 0.55, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1546.7,0.6,Gemini 2.5 Flash,10,0.4,10,52,"{""belief"": 0.40, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",697.3,0.6,v2.3,2026-06-03T07:56:44.634169
2,human,Claude Opus vs Gemini 2.5 Flash,6,2,45.0,45.0,5.0,18,27.0,0,Claude Opus,8,0.6,8,56,"{""belief"": 0.60, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1739.2,0.6,Gemini 2.5 Flash,10,0.35,10,62,"{""belief"": 0.35, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1220.8,0.6,v2.3,2026-06-03T07:56:47.596917
2,human,Claude Opus vs Gemini 2.5 Flash,7,2,35.0,35.0,5.0,17,18.0,0,Claude Opus,7,0.65,7,63,"{""belief"": 0.65, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1812.5,0.6,Gemini 2.5 Flash,10,0.3,10,72,"{""belief"": 0.30, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",560.1,0.6,v2.3,2026-06-03T07:56:49.972642
2,human,Claude Opus vs Gemini 2.5 Flash,8,2,24.0,24.0,5.0,20,4.0,0,Claude Opus,10,0.75,10,73,"{""belief"": 0.75, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1891.1,0.6,Gemini 2.5 Flash,10,0.25,10,82,"{""belief"": 0.25, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",550.9,0.6,v2.3,2026-06-03T07:56:52.417487
2,human,Claude Opus vs Gemini 2.5 Flash,9,2,9.0,6.0,5.0,9,0.0,1,Claude Opus,6,0.85,0,73,"{""belief"": 0.85, ""extraction"": 6}","{""prompt"": 0, ""completion"": 0}",1943.1,0.6,Gemini 2.5 Flash,3,0.8,0,82,"{""belief"": 0.80, ""extraction"": 3}","{""prompt"": 0, ""completion"": 0}",4811.2,0.6,v2.3,2026-06-03T07:56:59.174876
