game_id,condition,matchup,round,num_players,pool_before_regen,pool_after_regen,sustainable_share,total_extraction,pool_after_extraction,pool_collapsed,model_1,extraction_1,belief_1,payoff_1,cumulative_1,raw_output_1,token_usage_1,response_time_1,temperature_1,model_2,extraction_2,belief_2,payoff_2,cumulative_2,raw_output_2,token_usage_2,response_time_2,temperature_2,prompt_version,timestamp
1,human,Claude Opus vs GPT-4o,1,2,100.0,100.0,2.5,20,80.0,0,Claude Opus,10,0.45,10,10,"{""belief"": 0.45, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1986.3,0.6,GPT-4o,10,0.5,10,10,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",573.0,0.6,v2.3,2026-06-03T08:14:19.447409
1,human,Claude Opus vs GPT-4o,2,2,84.0,84.0,2.5,18,66.0,0,Claude Opus,8,0.35,8,18,"{""belief"": 0.35, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",2076.6,0.6,GPT-4o,10,0.5,10,20,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",600.2,0.6,v2.3,2026-06-03T08:14:22.125999
1,human,Claude Opus vs GPT-4o,3,2,73.0,73.0,2.5,19,54.0,0,Claude Opus,10,0.5,10,28,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1935.8,0.6,GPT-4o,9,0.4,9,29,"{""belief"": 0.40, ""extraction"": 9}","{""prompt"": 0, ""completion"": 0}",558.3,0.6,v2.3,2026-06-03T08:14:24.622518
1,human,Claude Opus vs GPT-4o,4,2,63.0,63.0,2.5,16,47.0,0,Claude Opus,8,0.5,8,36,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1771.2,0.6,GPT-4o,8,0.5,8,37,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",499.3,0.6,v2.3,2026-06-03T08:14:26.895274
1,human,Claude Opus vs GPT-4o,5,2,58.0,58.0,2.5,15,43.0,0,Claude Opus,7,0.45,7,43,"{""belief"": 0.45, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1703.9,0.6,GPT-4o,8,0.4,8,45,"{""belief"": 0.40, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",710.6,0.6,v2.3,2026-06-03T08:14:29.312073
1,human,Claude Opus vs GPT-4o,6,2,54.0,54.0,2.5,14,40.0,0,Claude Opus,7,0.45,7,50,"{""belief"": 0.45, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1473.5,0.6,GPT-4o,7,0.3,7,52,"{""belief"": 0.30, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",459.4,0.6,v2.3,2026-06-03T08:14:31.248461
1,human,Claude Opus vs GPT-4o,7,2,52.0,52.0,2.5,14,38.0,0,Claude Opus,7,0.4,7,57,"{""belief"": 0.40, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1819.0,0.6,GPT-4o,7,0.3,7,59,"{""belief"": 0.30, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",474.3,0.6,v2.3,2026-06-03T08:14:33.544137
1,human,Claude Opus vs GPT-4o,8,2,50.0,50.0,2.5,14,36.0,0,Claude Opus,7,0.35,7,64,"{""belief"": 0.35, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1661.7,0.6,GPT-4o,7,0.3,7,66,"{""belief"": 0.30, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",466.6,0.6,v2.3,2026-06-03T08:14:35.675086
1,human,Claude Opus vs GPT-4o,9,2,49.0,49.0,2.5,14,35.0,0,Claude Opus,7,0.3,7,71,"{""belief"": 0.30, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1758.6,0.6,GPT-4o,7,0.3,7,73,"{""belief"": 0.30, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",503.0,0.6,v2.3,2026-06-03T08:14:37.940531
1,human,Claude Opus vs GPT-4o,10,2,48.0,48.0,2.5,14,34.0,0,Claude Opus,7,0.25,7,78,"{""belief"": 0.25, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",2637.3,0.6,GPT-4o,7,0.3,7,80,"{""belief"": 0.30, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",635.8,0.6,v2.3,2026-06-03T08:14:41.216369
