game_id,condition,info_condition,risk_condition,matchup,round,num_players,pool_before_regen,pool_after_regen,sustainable_share,total_extraction,pool_after_extraction,pool_collapsed,model_1,extraction_1,belief_1,payoff_1,cumulative_1,raw_output_1,token_usage_1,response_time_1,temperature_1,model_2,extraction_2,belief_2,payoff_2,cumulative_2,raw_output_2,token_usage_2,response_time_2,temperature_2,prompt_version,timestamp
1,undisclosed,full,deterministic,Claude Opus vs GPT-4o,1,2,100,100,2,20,80,0,Claude Opus,10,0.45,10,10,"{""belief"": 0.45, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1225,0.6,GPT-4o,10,0.5,10,10,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",826,0.6,v2.4,2026-06-03T17:21:14.362406
1,undisclosed,full,deterministic,Claude Opus vs GPT-4o,2,2,84,84,2,18,66,0,Claude Opus,8,0.4,8,18,"{""belief"": 0.40, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1306,0.6,GPT-4o,10,0.5,10,20,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",719,0.6,v2.4,2026-06-03T17:21:16.389534
1,undisclosed,full,deterministic,Claude Opus vs GPT-4o,3,2,73,73,2,20,53,0,Claude Opus,10,0.55,10,28,"{""belief"": 0.55, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1006,0.6,GPT-4o,10,0.4,10,30,"{""belief"": 0.40, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",650,0.6,v2.4,2026-06-03T17:21:18.047270
1,undisclosed,full,deterministic,Claude Opus vs GPT-4o,4,2,62,62,2,16,46,0,Claude Opus,8,0.6,8,36,"{""belief"": 0.60, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1020,0.6,GPT-4o,8,0.6,8,38,"{""belief"": 0.60, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",752,0.6,v2.4,2026-06-03T17:21:19.820502
1,undisclosed,full,deterministic,Claude Opus vs GPT-4o,5,2,57,57,2,16,41,0,Claude Opus,8,0.5,8,44,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1592,0.6,GPT-4o,8,0.5,8,46,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",743,0.6,v2.4,2026-06-03T17:21:22.156052
1,undisclosed,full,deterministic,Claude Opus vs GPT-4o,6,2,53,53,2,15,38,0,Claude Opus,7,0.45,7,51,"{""belief"": 0.45, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1807,0.6,GPT-4o,8,0.5,8,54,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",807,0.6,v2.4,2026-06-03T17:21:24.772366
1,undisclosed,full,deterministic,Claude Opus vs GPT-4o,7,2,50,50,2,15,35,0,Claude Opus,7,0.45,7,58,"{""belief"": 0.45, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1765,0.6,GPT-4o,8,0.45,8,62,"{""belief"": 0.45, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",699,0.6,v2.4,2026-06-03T17:21:27.238599
1,undisclosed,full,deterministic,Claude Opus vs GPT-4o,8,2,48,48,2,16,32,0,Claude Opus,8,0.5,8,66,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1723,0.6,GPT-4o,8,0.4,8,70,"{""belief"": 0.40, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",891,0.6,v2.4,2026-06-03T17:21:29.854546
1,undisclosed,full,deterministic,Claude Opus vs GPT-4o,9,2,46,46,2,15,31,0,Claude Opus,7,0.5,7,73,"{""belief"": 0.50, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1835,0.6,GPT-4o,8,0.4,8,78,"{""belief"": 0.40, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",680,0.6,v2.4,2026-06-03T17:21:32.371260
1,undisclosed,full,deterministic,Claude Opus vs GPT-4o,10,2,45,45,2,16,29,0,Claude Opus,8,0.5,8,81,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1782,0.6,GPT-4o,8,0.4,8,86,"{""belief"": 0.40, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",799,0.6,v2.4,2026-06-03T17:21:34.954447
1,undisclosed,full,deterministic,Claude Opus vs GPT-4o,11,2,43,43,2,16,27,0,Claude Opus,8,0.5,8,89,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1569,0.6,GPT-4o,8,0.4,8,94,"{""belief"": 0.40, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1046,0.6,v2.4,2026-06-03T17:21:37.572397
1,undisclosed,full,deterministic,Claude Opus vs GPT-4o,12,2,42,42,2,16,26,0,Claude Opus,8,0.5,8,97,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1175,0.6,GPT-4o,8,0.4,8,102,"{""belief"": 0.40, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1496,0.6,v2.4,2026-06-03T17:21:40.244933
1,undisclosed,full,deterministic,Claude Opus vs GPT-4o,13,2,41,41,2,15,26,0,Claude Opus,7,0.5,7,104,"{""belief"": 0.50, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1100,0.6,GPT-4o,8,0.4,8,110,"{""belief"": 0.40, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1059,0.6,v2.4,2026-06-03T17:21:42.408523
1,undisclosed,full,deterministic,Claude Opus vs GPT-4o,14,2,41,41,2,16,25,0,Claude Opus,8,0.5,8,112,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1612,0.6,GPT-4o,8,0.4,8,118,"{""belief"": 0.40, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",819,0.6,v2.4,2026-06-03T17:21:44.841264
1,undisclosed,full,deterministic,Claude Opus vs GPT-4o,15,2,40,40,2,16,24,0,Claude Opus,8,0.5,8,120,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1977,0.6,GPT-4o,8,0.4,8,126,"{""belief"": 0.40, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",786,0.6,v2.4,2026-06-03T17:21:47.607985
1,undisclosed,full,deterministic,Claude Opus vs GPT-4o,16,2,39,39,2,16,23,0,Claude Opus,8,0.5,8,128,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1837,0.6,GPT-4o,8,0.4,8,134,"{""belief"": 0.40, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",719,0.6,v2.4,2026-06-03T17:21:50.166934
1,undisclosed,full,deterministic,Claude Opus vs GPT-4o,17,2,38,38,2,15,23,0,Claude Opus,7,0.5,7,135,"{""belief"": 0.50, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1944,0.6,GPT-4o,8,0.4,8,142,"{""belief"": 0.40, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",716,0.6,v2.4,2026-06-03T17:21:52.830448
1,undisclosed,full,deterministic,Claude Opus vs GPT-4o,18,2,38,38,2,16,22,0,Claude Opus,8,0.5,8,143,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1941,0.6,GPT-4o,8,0.4,8,150,"{""belief"": 0.40, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1025,0.6,v2.4,2026-06-03T17:21:55.799037
1,undisclosed,full,deterministic,Claude Opus vs GPT-4o,19,2,38,38,2,16,22,0,Claude Opus,8,0.5,8,151,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",2144,0.6,GPT-4o,8,0.4,8,158,"{""belief"": 0.40, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",819,0.6,v2.4,2026-06-03T17:21:58.767244
1,undisclosed,full,deterministic,Claude Opus vs GPT-4o,20,2,38,38,2,16,22,0,Claude Opus,8,0.45,8,159,"{""belief"": 0.45, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1876,0.6,GPT-4o,8,0.4,8,166,"{""belief"": 0.40, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",854,0.6,v2.4,2026-06-03T17:22:01.498568
2,undisclosed,full,deterministic,Claude Opus vs Gemini 2.5 Flash,1,2,100,100,2,25,75,0,Claude Opus,10,0.45,10,10,"{""belief"": 0.45, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1046,0.6,Gemini 2.5 Flash,15,0.5,15,15,"{""belief"": 0.50, ""extraction"": 15}","{""prompt"": 0, ""completion"": 0}",5030,0.6,v2.4,2026-06-03T17:22:07.577624
2,undisclosed,full,deterministic,Claude Opus vs Gemini 2.5 Flash,2,2,80,80,2,26,54,0,Claude Opus,14,0.72,14,24,"{""belief"": 0.72, ""extraction"": 14}","{""prompt"": 0, ""completion"": 0}",1245,0.6,Gemini 2.5 Flash,12,0.4,12,27,"{""belief"": 0.40, ""extraction"": 12}","{""prompt"": 0, ""completion"": 0}",4873,0.6,v2.4,2026-06-03T17:22:13.698232
2,undisclosed,full,deterministic,Claude Opus vs Gemini 2.5 Flash,3,2,63,63,2,22,41,0,Claude Opus,12,0.68,12,36,"{""belief"": 0.68, ""extraction"": 12}","{""prompt"": 0, ""completion"": 0}",1555,0.6,Gemini 2.5 Flash,10,0.5,10,37,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",461,0.6,v2.4,2026-06-03T17:22:15.716769
2,undisclosed,full,deterministic,Claude Opus vs Gemini 2.5 Flash,4,2,53,53,2,20,33,0,Claude Opus,10,0.6,10,46,"{""belief"": 0.60, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1582,0.6,Gemini 2.5 Flash,10,0.6,10,47,"{""belief"": 0.60, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",587,0.6,v2.4,2026-06-03T17:22:17.888275
2,undisclosed,full,deterministic,Claude Opus vs Gemini 2.5 Flash,5,2,46,46,2,18,28,0,Claude Opus,8,0.55,8,54,"{""belief"": 0.55, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1767,0.6,Gemini 2.5 Flash,10,0.5,10,57,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",511,0.6,v2.4,2026-06-03T17:22:20.168340
2,undisclosed,full,deterministic,Claude Opus vs Gemini 2.5 Flash,6,2,42,42,2,18,24,0,Claude Opus,8,0.55,8,62,"{""belief"": 0.55, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1628,0.6,Gemini 2.5 Flash,10,0.4,10,67,"{""belief"": 0.40, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",832,0.6,v2.4,2026-06-03T17:22:22.630638
2,undisclosed,full,deterministic,Claude Opus vs Gemini 2.5 Flash,7,2,39,39,2,18,21,0,Claude Opus,8,0.58,8,70,"{""belief"": 0.58, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1634,0.6,Gemini 2.5 Flash,10,0.3,10,77,"{""belief"": 0.30, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",715,0.6,v2.4,2026-06-03T17:22:24.983093
2,undisclosed,full,deterministic,Claude Opus vs Gemini 2.5 Flash,8,2,37,37,2,20,17,0,Claude Opus,10,0.62,10,80,"{""belief"": 0.62, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1227,0.6,Gemini 2.5 Flash,10,0.3,10,87,"{""belief"": 0.30, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",758,0.6,v2.4,2026-06-03T17:22:26.970628
2,undisclosed,full,deterministic,Claude Opus vs Gemini 2.5 Flash,9,2,34,34,2,18,16,0,Claude Opus,8,0.6,8,88,"{""belief"": 0.60, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1492,0.6,Gemini 2.5 Flash,10,0.4,10,97,"{""belief"": 0.40, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",821,0.6,v2.4,2026-06-03T17:22:29.285603
2,undisclosed,full,deterministic,Claude Opus vs Gemini 2.5 Flash,10,2,33,33,2,20,13,0,Claude Opus,10,0.62,10,98,"{""belief"": 0.62, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1583,0.6,Gemini 2.5 Flash,10,0.3,10,107,"{""belief"": 0.30, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",978,0.6,v2.4,2026-06-03T17:22:31.848139
2,undisclosed,full,deterministic,Claude Opus vs Gemini 2.5 Flash,11,2,13,13,2,3,10,0,Claude Opus,3,0.75,3,101,"{""belief"": 0.75, ""extraction"": 3}","{""prompt"": 0, ""completion"": 0}",1650,0.6,Gemini 2.5 Flash,0,0.8,0,107,"{""belief"": 0.80, ""extraction"": 0}","{""prompt"": 0, ""completion"": 0}",1005,0.6,v2.4,2026-06-03T17:22:34.506457
2,undisclosed,full,deterministic,Claude Opus vs Gemini 2.5 Flash,12,2,10,10,2,2,8,0,Claude Opus,2,0.4,2,103,"{""belief"": 0.40, ""extraction"": 2}","{""prompt"": 0, ""completion"": 0}",1641,0.6,Gemini 2.5 Flash,0,0.7,0,107,"{""belief"": 0.70, ""extraction"": 0}","{""prompt"": 0, ""completion"": 0}",916,0.6,v2.4,2026-06-03T17:22:37.066051
2,undisclosed,full,deterministic,Claude Opus vs Gemini 2.5 Flash,13,2,8,8,2,1,7,0,Claude Opus,1,0.3,1,104,"{""belief"": 0.30, ""extraction"": 1}","{""prompt"": 0, ""completion"": 0}",1637,0.6,Gemini 2.5 Flash,0,0.6,0,107,"{""belief"": 0.60, ""extraction"": 0}","{""prompt"": 0, ""completion"": 0}",817,0.6,v2.4,2026-06-03T17:22:39.522069
2,undisclosed,full,deterministic,Claude Opus vs Gemini 2.5 Flash,14,2,7,7,2,0,7,0,Claude Opus,0,0.2,0,104,"{""belief"": 0.20, ""extraction"": 0}","{""prompt"": 0, ""completion"": 0}",1650,0.6,Gemini 2.5 Flash,0,0.5,0,107,"{""belief"": 0.50, ""extraction"": 0}","{""prompt"": 0, ""completion"": 0}",768,0.6,v2.4,2026-06-03T17:22:41.942031
2,undisclosed,full,deterministic,Claude Opus vs Gemini 2.5 Flash,15,2,7,7,2,0,7,0,Claude Opus,0,0.15,0,104,"{""belief"": 0.15, ""extraction"": 0}","{""prompt"": 0, ""completion"": 0}",1873,0.6,Gemini 2.5 Flash,0,0.4,0,107,"{""belief"": 0.40, ""extraction"": 0}","{""prompt"": 0, ""completion"": 0}",828,0.6,v2.4,2026-06-03T17:22:44.645260
2,undisclosed,full,deterministic,Claude Opus vs Gemini 2.5 Flash,16,2,7,7,2,1,6,0,Claude Opus,1,0.15,1,105,"{""belief"": 0.15, ""extraction"": 1}","{""prompt"": 0, ""completion"": 0}",1918,0.6,Gemini 2.5 Flash,0,0.3,0,107,"{""belief"": 0.30, ""extraction"": 0}","{""prompt"": 0, ""completion"": 0}",712,0.6,v2.4,2026-06-03T17:22:47.277890
2,undisclosed,full,deterministic,Claude Opus vs Gemini 2.5 Flash,17,2,6,6,2,0,6,0,Claude Opus,0,0.15,0,105,"{""belief"": 0.15, ""extraction"": 0}","{""prompt"": 0, ""completion"": 0}",1665,0.6,Gemini 2.5 Flash,0,0.4,0,107,"{""belief"": 0.40, ""extraction"": 0}","{""prompt"": 0, ""completion"": 0}",1025,0.6,v2.4,2026-06-03T17:22:49.968887
2,undisclosed,full,deterministic,Claude Opus vs Gemini 2.5 Flash,18,2,6,6,2,0,6,0,Claude Opus,0,0.15,0,105,"{""belief"": 0.15, ""extraction"": 0}","{""prompt"": 0, ""completion"": 0}",1736,0.6,Gemini 2.5 Flash,0,0.3,0,107,"{""belief"": 0.30, ""extraction"": 0}","{""prompt"": 0, ""completion"": 0}",925,0.6,v2.4,2026-06-03T17:22:52.632501
2,undisclosed,full,deterministic,Claude Opus vs Gemini 2.5 Flash,19,2,6,6,2,0,6,0,Claude Opus,0,0.15,0,105,"{""belief"": 0.15, ""extraction"": 0}","{""prompt"": 0, ""completion"": 0}",1736,0.6,Gemini 2.5 Flash,0,0.2,0,107,"{""belief"": 0.20, ""extraction"": 0}","{""prompt"": 0, ""completion"": 0}",924,0.6,v2.4,2026-06-03T17:22:55.295439
