game_id,condition,info_condition,risk_condition,matchup,round,num_players,pool_before_regen,pool_after_regen,sustainable_share,total_extraction,pool_after_extraction,pool_collapsed,model_1,extraction_1,belief_1,payoff_1,cumulative_1,raw_output_1,token_usage_1,response_time_1,temperature_1,model_2,extraction_2,belief_2,payoff_2,cumulative_2,raw_output_2,token_usage_2,response_time_2,temperature_2,prompt_version,timestamp
1,ai,full,probabilistic,Claude Opus vs GPT-4o,1,2,100,100,2,20,80,0,Claude Opus,10,0.45,10,10,"{""belief"": 0.45, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1728,0.6,GPT-4o,10,0.5,10,10,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",607,0.6,v2.4,2026-06-03T18:55:05.633777
1,ai,full,probabilistic,Claude Opus vs GPT-4o,2,2,84,84,2,18,66,0,Claude Opus,8,0.35,8,18,"{""belief"": 0.35, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1722,0.6,GPT-4o,10,0.5,10,20,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",740,0.6,v2.4,2026-06-03T18:55:08.098719
1,ai,full,probabilistic,Claude Opus vs GPT-4o,3,2,73,73,2,19,54,0,Claude Opus,10,0.5,10,28,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1970,0.6,GPT-4o,9,0.4,9,29,"{""belief"": 0.40, ""extraction"": 9}","{""prompt"": 0, ""completion"": 0}",639,0.6,v2.4,2026-06-03T18:55:10.709087
1,ai,full,probabilistic,Claude Opus vs GPT-4o,4,2,63,63,2,16,47,0,Claude Opus,8,0.5,8,36,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1691,0.6,GPT-4o,8,0.6,8,37,"{""belief"": 0.60, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",748,0.6,v2.4,2026-06-03T18:55:13.151239
1,ai,full,probabilistic,Claude Opus vs GPT-4o,5,2,58,58,2,16,42,0,Claude Opus,7,0.45,7,43,"{""belief"": 0.45, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1377,0.6,GPT-4o,9,0.5,9,46,"{""belief"": 0.50, ""extraction"": 9}","{""prompt"": 0, ""completion"": 0}",774,0.6,v2.4,2026-06-03T18:55:15.305160
1,ai,full,probabilistic,Claude Opus vs GPT-4o,6,2,54,54,2,16,38,0,Claude Opus,8,0.55,8,51,"{""belief"": 0.55, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1658,0.6,GPT-4o,8,0.5,8,54,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",638,0.6,v2.4,2026-06-03T18:55:17.602692
1,ai,full,probabilistic,Claude Opus vs GPT-4o,7,2,50,50,2,15,35,0,Claude Opus,7,0.5,7,58,"{""belief"": 0.50, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",957,0.6,GPT-4o,8,0.5,8,62,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",678,0.6,v2.4,2026-06-03T18:55:19.240169
1,ai,full,probabilistic,Claude Opus vs GPT-4o,8,2,48,48,2,14,34,0,Claude Opus,7,0.45,7,65,"{""belief"": 0.45, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",6362,0.6,GPT-4o,7,0.5,7,69,"{""belief"": 0.50, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1032,0.6,v2.4,2026-06-03T18:55:26.636663
1,ai,full,probabilistic,Claude Opus vs GPT-4o,9,2,47,47,2,14,33,0,Claude Opus,7,0.4,7,72,"{""belief"": 0.40, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1785,0.6,GPT-4o,7,0.5,7,76,"{""belief"": 0.50, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",648,0.6,v2.4,2026-06-03T18:55:29.072571
1,ai,full,probabilistic,Claude Opus vs GPT-4o,10,2,46,46,2,14,32,0,Claude Opus,7,0.35,7,79,"{""belief"": 0.35, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1735,0.6,GPT-4o,7,0.5,7,83,"{""belief"": 0.50, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",766,0.6,v2.4,2026-06-03T18:55:31.576024
