game_id,condition,info_condition,risk_condition,matchup,round,num_players,pool_before_regen,pool_after_regen,sustainable_share,total_extraction,pool_after_extraction,pool_collapsed,model_1,extraction_1,belief_1,payoff_1,cumulative_1,raw_output_1,token_usage_1,response_time_1,temperature_1,model_2,extraction_2,belief_2,payoff_2,cumulative_2,raw_output_2,token_usage_2,response_time_2,temperature_2,prompt_version,timestamp
1,human,partial,deterministic,Claude Opus vs GPT-4o,1,2,100,100,2,20,80,0,Claude Opus,10,0.45,10,10,"{""belief"": 0.45, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1902,0.6,GPT-4o,10,0.5,10,10,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1228,0.6,v2.4,2026-06-04T07:45:13.173172
1,human,partial,deterministic,Claude Opus vs GPT-4o,2,2,84,84,2,20,64,0,Claude Opus,10,0.4,10,20,"{""belief"": 0.40, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1746,0.6,GPT-4o,10,0.5,10,20,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",586,0.6,v2.4,2026-06-04T07:45:15.505528
1,human,partial,deterministic,Claude Opus vs GPT-4o,3,2,71,71,2,20,51,0,Claude Opus,10,0.35,10,30,"{""belief"": 0.35, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1699,0.6,GPT-4o,10,0.5,10,30,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",476,0.6,v2.4,2026-06-04T07:45:17.681956
1,human,partial,deterministic,Claude Opus vs GPT-4o,4,2,61,61,2,20,41,0,Claude Opus,10,0.3,10,40,"{""belief"": 0.30, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1954,0.6,GPT-4o,10,0.5,10,40,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",619,0.6,v2.4,2026-06-04T07:45:20.256131
1,human,partial,deterministic,Claude Opus vs GPT-4o,5,2,53,53,2,20,33,0,Claude Opus,10,0.25,10,50,"{""belief"": 0.25, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1732,0.6,GPT-4o,10,0.5,10,50,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",513,0.6,v2.4,2026-06-04T07:45:22.504323
1,human,partial,deterministic,Claude Opus vs GPT-4o,6,2,46,46,2,20,26,0,Claude Opus,10,0.2,10,60,"{""belief"": 0.20, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1780,0.6,GPT-4o,10,0.5,10,60,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",451,0.6,v2.4,2026-06-04T07:45:24.737768
1,human,partial,deterministic,Claude Opus vs GPT-4o,7,2,41,41,2,20,21,0,Claude Opus,10,0.15,10,70,"{""belief"": 0.15, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",993,0.6,GPT-4o,10,0.5,10,70,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",563,0.6,v2.4,2026-06-04T07:45:26.295871
1,human,partial,deterministic,Claude Opus vs GPT-4o,8,2,37,37,2,20,17,0,Claude Opus,10,0.15,10,80,"{""belief"": 0.15, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1843,0.6,GPT-4o,10,0.5,10,80,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",598,0.6,v2.4,2026-06-04T07:45:28.740118
1,human,partial,deterministic,Claude Opus vs GPT-4o,9,2,34,34,2,20,14,0,Claude Opus,10,0.15,10,90,"{""belief"": 0.15, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1872,0.6,GPT-4o,10,0.5,10,90,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",408,0.6,v2.4,2026-06-04T07:45:31.023016
1,human,partial,deterministic,Claude Opus vs GPT-4o,10,2,20,14,2,20,0,1,Claude Opus,10,0.15,0,90,"{""belief"": 0.15, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1817,0.6,GPT-4o,10,0.5,0,90,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",644,0.6,v2.4,2026-06-04T07:45:33.487154
2,human,partial,deterministic,Claude Opus vs Gemini 2.5 Flash,1,2,100,100,2,20,80,0,Claude Opus,10,0.45,10,10,"{""belief"": 0.45, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1725,0.6,Gemini 2.5 Flash,10,0.6,10,10,"{""belief"": 0.60, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",5416,0.6,v2.4,2026-06-04T07:45:40.631206
2,human,partial,deterministic,Claude Opus vs Gemini 2.5 Flash,2,2,84,84,2,20,64,0,Claude Opus,10,0.4,10,20,"{""belief"": 0.40, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",2080,0.6,Gemini 2.5 Flash,10,0.5,10,20,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1391,0.6,v2.4,2026-06-04T07:45:44.104353
2,human,partial,deterministic,Claude Opus vs Gemini 2.5 Flash,3,2,71,71,2,20,51,0,Claude Opus,10,0.35,10,30,"{""belief"": 0.35, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1844,0.6,Gemini 2.5 Flash,10,0.4,10,30,"{""belief"": 0.40, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",920,0.6,v2.4,2026-06-04T07:45:46.871910
2,human,partial,deterministic,Claude Opus vs Gemini 2.5 Flash,4,2,61,61,2,20,41,0,Claude Opus,10,0.3,10,40,"{""belief"": 0.30, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1847,0.6,Gemini 2.5 Flash,10,0.3,10,40,"{""belief"": 0.30, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1023,0.6,v2.4,2026-06-04T07:45:49.743657
2,human,partial,deterministic,Claude Opus vs Gemini 2.5 Flash,5,2,53,53,2,20,33,0,Claude Opus,10,0.25,10,50,"{""belief"": 0.25, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1736,0.6,Gemini 2.5 Flash,10,0.2,10,50,"{""belief"": 0.20, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",819,0.6,v2.4,2026-06-04T07:45:52.301510
2,human,partial,deterministic,Claude Opus vs Gemini 2.5 Flash,6,2,46,46,2,20,26,0,Claude Opus,10,0.2,10,60,"{""belief"": 0.20, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1739,0.6,Gemini 2.5 Flash,10,0.1,10,60,"{""belief"": 0.10, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",923,0.6,v2.4,2026-06-04T07:45:54.965641
2,human,partial,deterministic,Claude Opus vs Gemini 2.5 Flash,7,2,41,41,2,20,21,0,Claude Opus,10,0.15,10,70,"{""belief"": 0.15, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",919,0.6,Gemini 2.5 Flash,10,0.05,10,70,"{""belief"": 0.05, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",821,0.6,v2.4,2026-06-04T07:45:56.707816
2,human,partial,deterministic,Claude Opus vs Gemini 2.5 Flash,8,2,37,37,2,20,17,0,Claude Opus,10,0.15,10,80,"{""belief"": 0.15, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1735,0.6,Gemini 2.5 Flash,10,0.05,10,80,"{""belief"": 0.05, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1022,0.6,v2.4,2026-06-04T07:45:59.468334
2,human,partial,deterministic,Claude Opus vs Gemini 2.5 Flash,9,2,34,34,2,20,14,0,Claude Opus,10,0.15,10,90,"{""belief"": 0.15, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1842,0.6,Gemini 2.5 Flash,10,0.05,10,90,"{""belief"": 0.05, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1763,0.6,v2.4,2026-06-04T07:46:03.075957
2,human,partial,deterministic,Claude Opus vs Gemini 2.5 Flash,10,2,20,14,2,20,0,1,Claude Opus,10,0.1,0,90,"{""belief"": 0.10, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1923,0.6,Gemini 2.5 Flash,10,0.05,0,90,"{""belief"": 0.05, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",841,0.6,v2.4,2026-06-04T07:46:05.842677
3,human,partial,deterministic,GPT-4o vs Gemini 2.5 Flash,1,2,100,100,2,22,78,0,GPT-4o,10,0.5,10,10,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",789,0.6,Gemini 2.5 Flash,12,0.6,12,12,"{""belief"": 0.60, ""extraction"": 12}","{""prompt"": 0, ""completion"": 0}",5739,0.6,v2.4,2026-06-04T07:46:12.376588
3,human,partial,deterministic,GPT-4o vs Gemini 2.5 Flash,2,2,82,82,2,20,62,0,GPT-4o,8,0.7,8,18,"{""belief"": 0.70, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",713,0.6,Gemini 2.5 Flash,12,0.5,12,24,"{""belief"": 0.50, ""extraction"": 12}","{""prompt"": 0, ""completion"": 0}",813,0.6,v2.4,2026-06-04T07:46:13.905167
3,human,partial,deterministic,GPT-4o vs Gemini 2.5 Flash,3,2,70,70,2,18,52,0,GPT-4o,6,0.8,6,24,"{""belief"": 0.80, ""extraction"": 6}","{""prompt"": 0, ""completion"": 0}",619,0.6,Gemini 2.5 Flash,12,0.4,12,36,"{""belief"": 0.40, ""extraction"": 12}","{""prompt"": 0, ""completion"": 0}",614,0.6,v2.4,2026-06-04T07:46:15.139577
3,human,partial,deterministic,GPT-4o vs Gemini 2.5 Flash,4,2,62,62,2,16,46,0,GPT-4o,4,0.9,4,28,"{""belief"": 0.90, ""extraction"": 4}","{""prompt"": 0, ""completion"": 0}",508,0.6,Gemini 2.5 Flash,12,0.3,12,48,"{""belief"": 0.30, ""extraction"": 12}","{""prompt"": 0, ""completion"": 0}",616,0.6,v2.4,2026-06-04T07:46:16.266380
3,human,partial,deterministic,GPT-4o vs Gemini 2.5 Flash,5,2,57,57,2,14,43,0,GPT-4o,2,0.95,2,30,"{""belief"": 0.95, ""extraction"": 2}","{""prompt"": 0, ""completion"": 0}",712,0.6,Gemini 2.5 Flash,12,0.2,12,60,"{""belief"": 0.20, ""extraction"": 12}","{""prompt"": 0, ""completion"": 0}",718,0.6,v2.4,2026-06-04T07:46:17.699754
3,human,partial,deterministic,GPT-4o vs Gemini 2.5 Flash,6,2,54,54,2,13,41,0,GPT-4o,1,0.98,1,31,"{""belief"": 0.98, ""extraction"": 1}","{""prompt"": 0, ""completion"": 0}",506,0.6,Gemini 2.5 Flash,12,0.1,12,72,"{""belief"": 0.10, ""extraction"": 12}","{""prompt"": 0, ""completion"": 0}",519,0.6,v2.4,2026-06-04T07:46:18.728071
3,human,partial,deterministic,GPT-4o vs Gemini 2.5 Flash,7,2,53,53,2,12,41,0,GPT-4o,0,0.99,0,31,"{""belief"": 0.99, ""extraction"": 0}","{""prompt"": 0, ""completion"": 0}",609,0.6,Gemini 2.5 Flash,12,0.05,12,84,"{""belief"": 0.05, ""extraction"": 12}","{""prompt"": 0, ""completion"": 0}",765,0.6,v2.4,2026-06-04T07:46:20.103104
3,human,partial,deterministic,GPT-4o vs Gemini 2.5 Flash,8,2,53,53,2,12,41,0,GPT-4o,0,0.99,0,31,"{""belief"": 0.99, ""extraction"": 0}","{""prompt"": 0, ""completion"": 0}",564,0.6,Gemini 2.5 Flash,12,0.05,12,96,"{""belief"": 0.05, ""extraction"": 12}","{""prompt"": 0, ""completion"": 0}",673,0.6,v2.4,2026-06-04T07:46:21.343156
3,human,partial,deterministic,GPT-4o vs Gemini 2.5 Flash,9,2,53,53,2,12,41,0,GPT-4o,0,0.99,0,31,"{""belief"": 0.99, ""extraction"": 0}","{""prompt"": 0, ""completion"": 0}",653,0.6,Gemini 2.5 Flash,12,0.05,12,108,"{""belief"": 0.05, ""extraction"": 12}","{""prompt"": 0, ""completion"": 0}",766,0.6,v2.4,2026-06-04T07:46:22.765515
3,human,partial,deterministic,GPT-4o vs Gemini 2.5 Flash,10,2,53,53,2,12,41,0,GPT-4o,0,0.99,0,31,"{""belief"": 0.99, ""extraction"": 0}","{""prompt"": 0, ""completion"": 0}",1522,0.6,Gemini 2.5 Flash,12,0.05,12,120,"{""belief"": 0.05, ""extraction"": 12}","{""prompt"": 0, ""completion"": 0}",680,0.6,v2.4,2026-06-04T07:46:24.970845
3,human,partial,deterministic,GPT-4o vs Gemini 2.5 Flash,11,2,53,53,2,12,41,0,GPT-4o,0,0.99,0,31,"{""belief"": 0.99, ""extraction"": 0}","{""prompt"": 0, ""completion"": 0}",1124,0.6,Gemini 2.5 Flash,12,0.05,12,132,"{""belief"": 0.05, ""extraction"": 12}","{""prompt"": 0, ""completion"": 0}",511,0.6,v2.4,2026-06-04T07:46:26.608599
3,human,partial,deterministic,GPT-4o vs Gemini 2.5 Flash,12,2,53,53,2,12,41,0,GPT-4o,0,0.99,0,31,"{""belief"": 0.99, ""extraction"": 0}","{""prompt"": 0, ""completion"": 0}",609,0.6,Gemini 2.5 Flash,12,0.05,12,144,"{""belief"": 0.05, ""extraction"": 12}","{""prompt"": 0, ""completion"": 0}",618,0.6,v2.4,2026-06-04T07:46:27.837485
3,human,partial,deterministic,GPT-4o vs Gemini 2.5 Flash,13,2,53,53,2,12,41,0,GPT-4o,0,0.99,0,31,"{""belief"": 0.99, ""extraction"": 0}","{""prompt"": 0, ""completion"": 0}",816,0.6,Gemini 2.5 Flash,12,0.05,12,156,"{""belief"": 0.05, ""extraction"": 12}","{""prompt"": 0, ""completion"": 0}",716,0.6,v2.4,2026-06-04T07:46:29.373131
