game_id,condition,matchup,round,num_players,pool_before_regen,pool_after_regen,sustainable_share,total_extraction,pool_after_extraction,pool_collapsed,model_1,extraction_1,belief_1,payoff_1,cumulative_1,raw_output_1,token_usage_1,response_time_1,temperature_1,model_2,extraction_2,belief_2,payoff_2,cumulative_2,raw_output_2,token_usage_2,response_time_2,temperature_2,prompt_version,timestamp
1,AI-AI,Claude Opus vs GPT-4o,1,2,100.0,100.0,10.0,20,80.0,0,Claude Opus,10,12.0,10,10,"{""belief"": 12.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",2115.1,0.7,GPT-4o,10,10.0,10,10,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",2174.4,0.7,v1.0,2026-04-29T10:24:10.807704
1,AI-AI,Claude Opus vs GPT-4o,2,2,100.0,100.0,10.0,20,80.0,0,Claude Opus,10,10.0,10,20,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1421.1,0.7,GPT-4o,10,10.0,10,20,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1404.5,0.7,v1.0,2026-04-29T10:24:13.634998
1,AI-AI,Claude Opus vs GPT-4o,3,2,100.0,100.0,10.0,20,80.0,0,Claude Opus,10,10.0,10,30,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",3403.0,0.7,GPT-4o,10,10.0,10,30,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",845.3,0.7,v1.0,2026-04-29T10:24:17.884717
1,AI-AI,Claude Opus vs GPT-4o,4,2,100.0,100.0,10.0,20,80.0,0,Claude Opus,10,10.0,10,40,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",778.6,0.7,GPT-4o,10,10.0,10,40,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",832.7,0.7,v1.0,2026-04-29T10:24:19.497206
1,AI-AI,Claude Opus vs GPT-4o,5,2,100.0,100.0,10.0,20,80.0,0,Claude Opus,10,10.0,10,50,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",803.2,0.7,GPT-4o,10,10.0,10,50,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1125.6,0.7,v1.0,2026-04-29T10:24:21.427792
1,AI-AI,Claude Opus vs GPT-4o,6,2,100.0,100.0,10.0,20,80.0,0,Claude Opus,10,10.0,10,60,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1775.7,0.7,GPT-4o,10,10.0,10,60,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",2385.8,0.7,v1.0,2026-04-29T10:24:25.590190
1,AI-AI,Claude Opus vs GPT-4o,7,2,100.0,100.0,10.0,20,80.0,0,Claude Opus,10,10.0,10,70,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1511.3,0.7,GPT-4o,10,10.0,10,70,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1389.7,0.7,v1.0,2026-04-29T10:24:28.493873
1,AI-AI,Claude Opus vs GPT-4o,8,2,100.0,100.0,10.0,20,80.0,0,Claude Opus,10,10.0,10,80,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",864.2,0.7,GPT-4o,10,10.0,10,80,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1950.6,0.7,v1.0,2026-04-29T10:24:31.309712
1,AI-AI,Claude Opus vs GPT-4o,9,2,100.0,100.0,10.0,20,80.0,0,Claude Opus,10,10.0,10,90,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1382.5,0.7,GPT-4o,10,10.0,10,90,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1025.3,0.7,v1.0,2026-04-29T10:24:33.719773
1,AI-AI,Claude Opus vs GPT-4o,10,2,100.0,100.0,10.0,20,80.0,0,Claude Opus,10,10.0,10,100,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",902.8,0.7,GPT-4o,10,10.0,10,100,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1138.3,0.7,v1.0,2026-04-29T10:24:35.762682
1,AI-AI,Claude Opus vs GPT-4o,11,2,100.0,100.0,10.0,20,80.0,0,Claude Opus,10,10.0,10,110,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1013.4,0.7,GPT-4o,10,10.0,10,110,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",862.6,0.7,v1.0,2026-04-29T10:24:37.641050
1,AI-AI,Claude Opus vs GPT-4o,12,2,100.0,100.0,10.0,20,80.0,0,Claude Opus,10,10.0,10,120,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1470.3,0.7,GPT-4o,10,10.0,10,120,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",714.9,0.7,v1.0,2026-04-29T10:24:39.829669
1,AI-AI,Claude Opus vs GPT-4o,13,2,100.0,100.0,10.0,20,80.0,0,Claude Opus,10,10.0,10,130,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",2077.8,0.7,GPT-4o,10,10.0,10,130,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",863.7,0.7,v1.0,2026-04-29T10:24:42.774188
1,AI-AI,Claude Opus vs GPT-4o,14,2,100.0,100.0,10.0,20,80.0,0,Claude Opus,10,10.0,10,140,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",5997.9,0.7,GPT-4o,10,10.0,10,140,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1233.3,0.7,v1.0,2026-04-29T10:24:50.007956
1,AI-AI,Claude Opus vs GPT-4o,15,2,100.0,100.0,10.0,20,80.0,0,Claude Opus,10,10.0,10,150,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1584.6,0.7,GPT-4o,10,10.0,10,150,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",796.5,0.7,v1.0,2026-04-29T10:24:52.390642
1,AI-AI,Claude Opus vs GPT-4o,16,2,100.0,100.0,10.0,20,80.0,0,Claude Opus,10,10.0,10,160,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1400.3,0.7,GPT-4o,10,10.0,10,160,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",641.8,0.7,v1.0,2026-04-29T10:24:54.435742
1,AI-AI,Claude Opus vs GPT-4o,17,2,100.0,100.0,10.0,20,80.0,0,Claude Opus,10,10.0,10,170,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",2058.6,0.7,GPT-4o,10,10.0,10,170,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1494.4,0.7,v1.0,2026-04-29T10:24:57.990457
1,AI-AI,Claude Opus vs GPT-4o,18,2,100.0,100.0,10.0,20,80.0,0,Claude Opus,10,10.0,10,180,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1797.6,0.7,GPT-4o,10,10.0,10,180,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",776.1,0.7,v1.0,2026-04-29T10:25:00.566367
1,AI-AI,Claude Opus vs GPT-4o,19,2,100.0,100.0,10.0,20,80.0,0,Claude Opus,10,10.0,10,190,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1551.5,0.7,GPT-4o,10,10.0,10,190,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1498.3,0.7,v1.0,2026-04-29T10:25:03.617852
1,AI-AI,Claude Opus vs GPT-4o,20,2,100.0,100.0,10.0,20,80.0,0,Claude Opus,10,10.0,10,200,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1376.5,0.7,GPT-4o,10,10.0,10,200,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",883.9,0.7,v1.0,2026-04-29T10:25:05.880005
2,AI-AI,Claude Opus vs Gemini 2.0 Flash,1,2,100.0,100.0,10.0,10,90.0,0,Claude Opus,10,12.0,10,10,"{""belief"": 12.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1266.5,0.7,Gemini 2.0 Flash,0,10.0,0,0,,{},0.0,0.7,v1.0,2026-04-29T10:25:07.394464
2,AI-AI,Claude Opus vs Gemini 2.0 Flash,2,2,100.0,100.0,10.0,10,90.0,0,Claude Opus,10,5.0,10,20,"{""belief"": 5.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1811.0,0.7,Gemini 2.0 Flash,0,10.0,0,0,,{},0.0,0.7,v1.0,2026-04-29T10:25:09.395540
2,AI-AI,Claude Opus vs Gemini 2.0 Flash,3,2,100.0,100.0,10.0,10,90.0,0,Claude Opus,10,2.0,10,30,"{""belief"": 2.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1324.8,0.7,Gemini 2.0 Flash,0,10.0,0,0,,{},0.0,0.7,v1.0,2026-04-29T10:25:10.901572
2,AI-AI,Claude Opus vs Gemini 2.0 Flash,4,2,100.0,100.0,10.0,10,90.0,0,Claude Opus,10,0.0,10,40,"{""belief"": 0.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",925.0,0.7,Gemini 2.0 Flash,0,10.0,0,0,,{},0.0,0.7,v1.0,2026-04-29T10:25:12.012069
2,AI-AI,Claude Opus vs Gemini 2.0 Flash,5,2,100.0,100.0,10.0,10,90.0,0,Claude Opus,10,0.0,10,50,"{""belief"": 0.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1530.7,0.7,Gemini 2.0 Flash,0,10.0,0,0,,{},0.0,0.7,v1.0,2026-04-29T10:25:13.719729
2,AI-AI,Claude Opus vs Gemini 2.0 Flash,6,2,100.0,100.0,10.0,10,90.0,0,Claude Opus,10,0.0,10,60,"{""belief"": 0.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1411.7,0.7,Gemini 2.0 Flash,0,10.0,0,0,,{},0.0,0.7,v1.0,2026-04-29T10:25:15.326912
2,AI-AI,Claude Opus vs Gemini 2.0 Flash,7,2,100.0,100.0,10.0,10,90.0,0,Claude Opus,10,0.0,10,70,"{""belief"": 0.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1682.6,0.7,Gemini 2.0 Flash,0,10.0,0,0,,{},0.0,0.7,v1.0,2026-04-29T10:25:17.196423
2,AI-AI,Claude Opus vs Gemini 2.0 Flash,8,2,100.0,100.0,10.0,10,90.0,0,Claude Opus,10,0.0,10,80,"{""belief"": 0.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",967.8,0.7,Gemini 2.0 Flash,0,10.0,0,0,,{},0.0,0.7,v1.0,2026-04-29T10:25:18.353160
2,AI-AI,Claude Opus vs Gemini 2.0 Flash,9,2,100.0,100.0,10.0,10,90.0,0,Claude Opus,10,0.0,10,90,"{""belief"": 0.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1474.4,0.7,Gemini 2.0 Flash,0,10.0,0,0,,{},0.0,0.7,v1.0,2026-04-29T10:25:20.014181
2,AI-AI,Claude Opus vs Gemini 2.0 Flash,10,2,100.0,100.0,10.0,10,90.0,0,Claude Opus,10,0.0,10,100,"{""belief"": 0.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1737.8,0.7,Gemini 2.0 Flash,0,10.0,0,0,,{},0.0,0.7,v1.0,2026-04-29T10:25:21.941140
2,AI-AI,Claude Opus vs Gemini 2.0 Flash,11,2,100.0,100.0,10.0,10,90.0,0,Claude Opus,10,0.0,10,110,"{""belief"": 0.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",829.5,0.7,Gemini 2.0 Flash,0,10.0,0,0,,{},0.0,0.7,v1.0,2026-04-29T10:25:22.966738
2,AI-AI,Claude Opus vs Gemini 2.0 Flash,12,2,100.0,100.0,10.0,10,90.0,0,Claude Opus,10,0.0,10,120,"{""belief"": 0.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",848.6,0.7,Gemini 2.0 Flash,0,10.0,0,0,,{},0.0,0.7,v1.0,2026-04-29T10:25:23.995727
