game_id,condition,matchup,round,num_players,pool_before_regen,pool_after_regen,sustainable_share,total_extraction,pool_after_extraction,pool_collapsed,model_1,extraction_1,belief_1,payoff_1,cumulative_1,raw_output_1,token_usage_1,response_time_1,temperature_1,model_2,extraction_2,belief_2,payoff_2,cumulative_2,raw_output_2,token_usage_2,response_time_2,temperature_2,prompt_version,timestamp
1,undisclosed,Claude Opus vs GPT-4o,1,2,100.0,100.0,10.0,22,78.0,0,Claude Opus,12,10.0,12,12,"{""belief"": 10.0, ""extraction"": 12}","{""prompt"": 0, ""completion"": 0}",2746.0,0.6,GPT-4o,10,10.0,10,10,"{""belief"": 10.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1118.8,0.6,v2.1,2026-04-29T11:10:59.023138
1,undisclosed,Claude Opus vs GPT-4o,2,2,98.0,98.0,10.0,23,75.0,0,Claude Opus,13,10.0,13,25,"{""belief"": 10.0, ""extraction"": 13}","{""prompt"": 0, ""completion"": 0}",2010.7,0.6,GPT-4o,10,12.0,10,20,"{""belief"": 12.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",908.9,0.6,v2.1,2026-04-29T11:11:01.944623
1,undisclosed,Claude Opus vs GPT-4o,3,2,95.0,95.0,10.0,24,71.0,0,Claude Opus,14,11.0,14,39,"{""belief"": 11.0, ""extraction"": 14}","{""prompt"": 0, ""completion"": 0}",1648.0,0.6,GPT-4o,10,13.0,10,30,"{""belief"": 13.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",775.6,0.6,v2.1,2026-04-29T11:11:04.369285
1,undisclosed,Claude Opus vs GPT-4o,4,2,91.0,91.0,10.0,24,67.0,0,Claude Opus,14,10.0,14,53,"{""belief"": 10.0, ""extraction"": 14}","{""prompt"": 0, ""completion"": 0}",1663.4,0.6,GPT-4o,10,14.0,10,40,"{""belief"": 14.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",776.3,0.6,v2.1,2026-04-29T11:11:06.811091
1,undisclosed,Claude Opus vs GPT-4o,5,2,87.0,87.0,10.0,24,63.0,0,Claude Opus,14,10.0,14,67,"{""belief"": 10.0, ""extraction"": 14}","{""prompt"": 0, ""completion"": 0}",1500.9,0.6,GPT-4o,10,14.0,10,50,"{""belief"": 14.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",874.7,0.6,v2.1,2026-04-29T11:11:09.187657
1,undisclosed,Claude Opus vs GPT-4o,6,2,83.0,83.0,10.0,24,59.0,0,Claude Opus,14,10.0,14,81,"{""belief"": 10.0, ""extraction"": 14}","{""prompt"": 0, ""completion"": 0}",1580.9,0.6,GPT-4o,10,14.0,10,60,"{""belief"": 14.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",731.4,0.6,v2.1,2026-04-29T11:11:11.502314
1,undisclosed,Claude Opus vs GPT-4o,7,2,79.0,79.0,10.0,24,55.0,0,Claude Opus,14,10.0,14,95,"{""belief"": 10.0, ""extraction"": 14}","{""prompt"": 0, ""completion"": 0}",1554.3,0.6,GPT-4o,10,14.0,10,70,"{""belief"": 14.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1997.8,0.6,v2.1,2026-04-29T11:11:15.056233
1,undisclosed,Claude Opus vs GPT-4o,8,2,75.0,75.0,10.0,24,51.0,0,Claude Opus,14,10.0,14,109,"{""belief"": 10.0, ""extraction"": 14}","{""prompt"": 0, ""completion"": 0}",1646.9,0.6,GPT-4o,10,14.0,10,80,"{""belief"": 14.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1010.1,0.6,v2.1,2026-04-29T11:11:17.715342
1,undisclosed,Claude Opus vs GPT-4o,9,2,71.0,71.0,10.0,24,47.0,0,Claude Opus,14,10.0,14,123,"{""belief"": 10.0, ""extraction"": 14}","{""prompt"": 0, ""completion"": 0}",1863.1,0.6,GPT-4o,10,14.0,10,90,"{""belief"": 14.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1050.6,0.6,v2.1,2026-04-29T11:11:20.631474
1,undisclosed,Claude Opus vs GPT-4o,10,2,67.0,67.0,10.0,24,43.0,0,Claude Opus,14,10.0,14,137,"{""belief"": 10.0, ""extraction"": 14}","{""prompt"": 0, ""completion"": 0}",2457.9,0.6,GPT-4o,10,14.0,10,100,"{""belief"": 14.0, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1082.4,0.6,v2.1,2026-04-29T11:11:24.173400
