game_id,condition,matchup,round,num_players,pool_before_regen,pool_after_regen,sustainable_share,total_extraction,pool_after_extraction,pool_collapsed,model_1,extraction_1,belief_1,payoff_1,cumulative_1,raw_output_1,token_usage_1,response_time_1,temperature_1,model_2,extraction_2,belief_2,payoff_2,cumulative_2,raw_output_2,token_usage_2,response_time_2,temperature_2,prompt_version,timestamp
1,human,Claude Opus vs GPT-4o,1,2,100.0,100.0,10.0,20,80.0,0,Claude Opus,10,0.45,10,10,"{""belief"": 0.45, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",2019.0,0.6,GPT-4o,10,0.5,10,10,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",873.0,0.6,v2.3,2026-06-01T16:30:05.527632
1,human,Claude Opus vs GPT-4o,2,2,84.0,84.0,10.0,20,64.0,0,Claude Opus,10,0.35,10,20,"{""belief"": 0.35, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1682.9,0.6,GPT-4o,10,0.5,10,20,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",551.8,0.6,v2.3,2026-06-01T16:30:07.764235
1,human,Claude Opus vs GPT-4o,3,2,71.0,71.0,10.0,17,54.0,0,Claude Opus,8,0.4,8,28,"{""belief"": 0.40, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",2187.8,0.6,GPT-4o,9,0.6,9,29,"{""belief"": 0.60, ""extraction"": 9}","{""prompt"": 0, ""completion"": 0}",738.5,0.6,v2.3,2026-06-01T16:30:10.692280
1,human,Claude Opus vs GPT-4o,4,2,63.0,63.0,10.0,16,47.0,0,Claude Opus,7,0.45,7,35,"{""belief"": 0.45, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1453.0,0.6,GPT-4o,9,0.4,9,38,"{""belief"": 0.40, ""extraction"": 9}","{""prompt"": 0, ""completion"": 0}",1740.2,0.6,v2.3,2026-06-01T16:30:13.888193
1,human,Claude Opus vs GPT-4o,5,2,58.0,58.0,10.0,16,42.0,0,Claude Opus,8,0.5,8,43,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1742.1,0.6,GPT-4o,8,0.3,8,46,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1023.9,0.6,v2.3,2026-06-01T16:30:16.655657
1,human,Claude Opus vs GPT-4o,6,2,54.0,54.0,10.0,15,39.0,0,Claude Opus,7,0.45,7,50,"{""belief"": 0.45, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1942.6,0.6,GPT-4o,8,0.3,8,54,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",714.5,0.6,v2.3,2026-06-01T16:30:19.315167
1,human,Claude Opus vs GPT-4o,7,2,51.0,51.0,10.0,16,35.0,0,Claude Opus,8,0.5,8,58,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1948.7,0.6,GPT-4o,8,0.3,8,62,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",2455.1,0.6,v2.3,2026-06-01T16:30:23.720521
1,human,Claude Opus vs GPT-4o,8,2,48.0,48.0,10.0,15,33.0,0,Claude Opus,7,0.5,7,65,"{""belief"": 0.50, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",4913.3,0.6,GPT-4o,8,0.3,8,70,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",715.5,0.6,v2.3,2026-06-01T16:30:29.351721
1,human,Claude Opus vs GPT-4o,9,2,46.0,46.0,10.0,16,30.0,0,Claude Opus,8,0.5,8,73,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",2591.7,0.6,GPT-4o,8,0.3,8,78,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",685.4,0.6,v2.3,2026-06-01T16:30:32.631010
1,human,Claude Opus vs GPT-4o,10,2,44.0,44.0,10.0,15,29.0,0,Claude Opus,7,0.55,7,80,"{""belief"": 0.55, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",2043.5,0.6,GPT-4o,8,0.3,8,86,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",3900.0,0.6,v2.3,2026-06-01T16:30:38.576303
