game_id,condition,matchup,round,num_players,pool_before_regen,pool_after_regen,sustainable_share,total_extraction,pool_after_extraction,pool_collapsed,model_1,extraction_1,belief_1,payoff_1,cumulative_1,raw_output_1,token_usage_1,response_time_1,temperature_1,model_2,extraction_2,belief_2,payoff_2,cumulative_2,raw_output_2,token_usage_2,response_time_2,temperature_2,prompt_version,timestamp
1,human,Claude Opus vs GPT-4o,1,2,100.0,100.0,10.0,20,80.0,0,Claude Opus,10,0.45,10,10,"{""belief"": 0.45, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1782.0,0.6,GPT-4o,10,0.5,10,10,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",715.0,0.6,v2.3,2026-06-01T16:16:19.372174
1,human,Claude Opus vs GPT-4o,2,2,84.0,84.0,10.0,20,64.0,0,Claude Opus,10,0.35,10,20,"{""belief"": 0.35, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1582.4,0.6,GPT-4o,10,0.5,10,20,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",717.9,0.6,v2.3,2026-06-01T16:16:21.674614
1,human,Claude Opus vs GPT-4o,3,2,71.0,71.0,10.0,18,53.0,0,Claude Opus,8,0.4,8,28,"{""belief"": 0.40, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1614.2,0.6,GPT-4o,10,0.5,10,30,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",584.5,0.6,v2.3,2026-06-01T16:16:23.875072
1,human,Claude Opus vs GPT-4o,4,2,62.0,62.0,10.0,16,46.0,0,Claude Opus,8,0.5,8,36,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",2505.1,0.6,GPT-4o,8,0.4,8,38,"{""belief"": 0.40, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",538.4,0.6,v2.3,2026-06-01T16:16:26.920474
1,human,Claude Opus vs GPT-4o,5,2,57.0,57.0,10.0,15,42.0,0,Claude Opus,7,0.45,7,43,"{""belief"": 0.45, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1632.2,0.6,GPT-4o,8,0.3,8,46,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",753.5,0.6,v2.3,2026-06-01T16:16:29.307607
1,human,Claude Opus vs GPT-4o,6,2,54.0,54.0,10.0,15,39.0,0,Claude Opus,7,0.45,7,50,"{""belief"": 0.45, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1527.9,0.6,GPT-4o,8,0.3,8,54,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",623.2,0.6,v2.3,2026-06-01T16:16:31.460110
1,human,Claude Opus vs GPT-4o,7,2,51.0,51.0,10.0,15,36.0,0,Claude Opus,7,0.5,7,57,"{""belief"": 0.50, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1247.1,0.6,GPT-4o,8,0.3,8,62,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",825.4,0.6,v2.3,2026-06-01T16:16:33.535005
1,human,Claude Opus vs GPT-4o,8,2,49.0,49.0,10.0,16,33.0,0,Claude Opus,8,0.55,8,65,"{""belief"": 0.55, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1594.4,0.6,GPT-4o,8,0.3,8,70,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",673.2,0.6,v2.3,2026-06-01T16:16:35.804251
1,human,Claude Opus vs GPT-4o,9,2,46.0,46.0,10.0,15,31.0,0,Claude Opus,7,0.5,7,72,"{""belief"": 0.50, ""extraction"": 7}","{""prompt"": 0, ""completion"": 0}",1787.7,0.6,GPT-4o,8,0.3,8,78,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",805.7,0.6,v2.3,2026-06-01T16:16:38.398726
1,human,Claude Opus vs GPT-4o,10,2,45.0,45.0,10.0,16,29.0,0,Claude Opus,8,0.55,8,80,"{""belief"": 0.55, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1678.9,0.6,GPT-4o,8,0.3,8,86,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",560.6,0.6,v2.3,2026-06-01T16:16:40.640593
1,human,Claude Opus vs GPT-4o,11,2,43.0,43.0,10.0,16,27.0,0,Claude Opus,8,0.55,8,88,"{""belief"": 0.55, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",965.1,0.6,GPT-4o,8,0.3,8,94,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",751.6,0.6,v2.3,2026-06-01T16:16:42.359395
1,human,Claude Opus vs GPT-4o,12,2,42.0,42.0,10.0,16,26.0,0,Claude Opus,8,0.55,8,96,"{""belief"": 0.55, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1755.0,0.6,GPT-4o,8,0.3,8,102,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",646.5,0.6,v2.3,2026-06-01T16:16:44.761697
1,human,Claude Opus vs GPT-4o,13,2,41.0,41.0,10.0,16,25.0,0,Claude Opus,8,0.5,8,104,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1983.8,0.6,GPT-4o,8,0.3,8,110,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",789.0,0.6,v2.3,2026-06-01T16:16:47.536663
1,human,Claude Opus vs GPT-4o,14,2,40.0,40.0,10.0,16,24.0,0,Claude Opus,8,0.5,8,112,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1709.9,0.6,GPT-4o,8,0.3,8,118,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",547.6,0.6,v2.3,2026-06-01T16:16:49.795740
1,human,Claude Opus vs GPT-4o,15,2,39.0,39.0,10.0,16,23.0,0,Claude Opus,8,0.5,8,120,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1564.2,0.6,GPT-4o,8,0.3,8,126,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",659.3,0.6,v2.3,2026-06-01T16:16:52.023345
1,human,Claude Opus vs GPT-4o,16,2,38.0,38.0,10.0,16,22.0,0,Claude Opus,8,0.5,8,128,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1675.4,0.6,GPT-4o,8,0.3,8,134,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",860.8,0.6,v2.3,2026-06-01T16:16:54.562329
1,human,Claude Opus vs GPT-4o,17,2,38.0,38.0,10.0,16,22.0,0,Claude Opus,8,0.5,8,136,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1600.5,0.6,GPT-4o,8,0.3,8,142,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1241.0,0.6,v2.3,2026-06-01T16:16:57.404564
1,human,Claude Opus vs GPT-4o,18,2,38.0,38.0,10.0,16,22.0,0,Claude Opus,8,0.5,8,144,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1675.5,0.6,GPT-4o,8,0.3,8,150,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1200.0,0.6,v2.3,2026-06-01T16:17:00.281319
1,human,Claude Opus vs GPT-4o,19,2,38.0,38.0,10.0,16,22.0,0,Claude Opus,8,0.5,8,152,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",1739.2,0.6,GPT-4o,8,0.3,8,158,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",848.8,0.6,v2.3,2026-06-01T16:17:02.871857
1,human,Claude Opus vs GPT-4o,20,2,38.0,38.0,10.0,16,22.0,0,Claude Opus,8,0.5,8,160,"{""belief"": 0.50, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",2019.5,0.6,GPT-4o,8,0.3,8,166,"{""belief"": 0.30, ""extraction"": 8}","{""prompt"": 0, ""completion"": 0}",950.3,0.6,v2.3,2026-06-01T16:17:05.844328
2,human,Claude Opus vs Gemini 2.5 Flash,1,2,100.0,100.0,10.0,20,80.0,0,Claude Opus,10,0.45,10,10,"{""belief"": 0.45, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",2205.0,0.6,Gemini 2.5 Flash,10,0.5,10,10,"{""belief"": 0.50, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",5726.8,0.6,v2.3,2026-06-01T16:17:13.779877
2,human,Claude Opus vs Gemini 2.5 Flash,2,2,84.0,84.0,10.0,20,64.0,0,Claude Opus,10,0.35,10,20,"{""belief"": 0.35, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",1537.5,0.6,Gemini 2.5 Flash,10,0.6,10,20,"{""belief"": 0.60, ""extraction"": 10}","{""prompt"": 0, ""completion"": 0}",5649.0,0.6,v2.3,2026-06-01T16:17:20.968595
